"","Date","AGWET","AGWI","AGWLI","AGWO","AGWS","BASET","CEPE","CEPS","day","GWVS","IFWI","IFWLI","IFWO","IFWS","IGWI","INFFAC","INFIL","LZET","LZI","LZLI","LZS","month","PERC","PERO","PERS","PET","PETADJ","SUPY","SURI","SURLI","SURO","SURS","TAET","TGWS","UZET","UZI","UZLI","UZS","year"
"11",1984-01-11,0,0,0,0.0310109223937616,0.559784444669883,0,0,0.0799719542264938,11,0.00309002691453013,0,0,0,0,0,0.997194908559322,0,0,0,0,3.04641199111938,1,0,0.0310109223937616,4.01726714769999,0,0,0,0,0,0,0,0,0.559784444669883,0,0,0,0.331098765134811,1984
"12",1984-01-12,0,0,0,0.029340818640776,0.529651068150997,0,0,0.0799719542264938,12,0.00299732621836786,0,0,0,0,0,0.994920102258523,0,0,0,0,3.04641199111938,1,0,0.029340818640776,3.98713372151057,0,0,0,0,0,0,0,0,0.529651068150997,0,0,0,0.331098765134811,1984
"13",1984-01-13,0,0,0,0.0277607213938609,0.501140491416057,0,0,0.0799719542264938,13,0.00290740632529681,0,0,0,0,0,0.995364780227343,0,0,0,0,3.04641199111938,1,0,0.0277607213938609,3.95862317085266,0,0,0,0,0,0,0,0,0.501140491416057,0,0,0,0.331098765134811,1984
"14",1984-01-14,0,0,0,0.0262657736893743,0.474165270725886,0,0.00305408774875104,0.0787122122322519,14,0.00282018420208867,0,0,0,0,0,0.983697523673375,0,0,0,0,3.04641199111938,1,0,0.0262657736893743,3.93038821220398,0.00305408774875104,0.0643227063119411,0,0,0,0,0,0.00305408774875104,0.474165270725886,0,0,0,0.331098765134811,1984
"15",1984-01-15,0,0,0,0.0248513830592856,0.448642673591773,0,0,0.076917864382267,15,0.00273557874606922,0,0,0,0,0,0.967360595862071,0,0,0,0,3.04641199111938,1,0,0.0248513830592856,3.90307127436002,0,0,0,0,0,0,0,0,0.448642673591773,0,0,0,0.331098765134811,1984
"16",1984-01-16,0,0,0,0.0235132038360462,0.424494420488675,0,0,0.076917864382267,16,0.00265351138659753,0,0,0,0,0,0.968187856177489,0,0,0,0,3.04641199111938,1,0,0.0235132038360462,3.87892298897107,0,0,0,0,0,0,0,0,0.424494420488675,0,0,0,0.331098765134811,1984
"17",1984-01-17,0,0,0,0.0222471261513419,0.401646462579568,0,0,0.076917864382267,17,0.00257390589104034,0,0,0,0,0,0.96874580035607,0,0,0,0,3.04641199111938,1,0,0.0222471261513419,3.85607502857844,0,0,0,0,0,0,0,0,0.401646462579568,0,0,0,0.331098765134811,1984
"18",1984-01-18,0,0,0,0.0210492611513473,0.380028740813335,0,0,0.076917864382267,18,0.00249668880132959,0,0,0,0,0,0.972917954126994,0,0,0,0,3.04641199111938,1,0,0.0210492611513473,3.83445732792219,0,0,0,0,0,0,0,0,0.380028740813335,0,0,0,0.331098765134811,1984
"19",1984-01-19,0,0,0,0.0199159305775538,0.359574974824985,0,0,0.076917864382267,19,0.0024217881145887,0,0,0,0,0,0.984630654255549,0,0,0,0,3.04641199111938,1,0,0.0199159305775538,3.81400355696678,0,0,0,0,0,0,0,0,0.359574974824985,0,0,0,0.331098765134811,1984
"20",1984-01-20,0,0,0,0.0188436543103308,0.340222458044688,0,0,0.076917864382267,20,0.00234913456370123,0,0,0,0,0,0.983820170164108,0,0,0,0,3.04641199111938,1,0,0.0188436543103308,3.79465105136236,0,0,0,0,0,0,0,0,0.340222458044688,0,0,0,0.331098765134811,1984
"21",1984-01-21,0,0,0,0.0178291407064535,0.321911866466204,0,0,0.076917864382267,21,0.00227866033674217,0,0,0,0,0,0.983659833669662,0,0,0,0,3.04641199111938,1,0,0.0178291407064535,3.77634048461914,0,0,0,0,0,0,0,0,0.321911866466204,0,0,0,0.331098765134811,1984
"22",1984-01-22,0,0,0,0.0168692755978554,0.304587074865897,0,0,0.076917864382267,22,0.00221030058067603,0,0,0,0,0,0.983858076234659,0,0,0,0,3.04641199111938,1,0,0.0168692755978554,3.75901567935944,0,0,0,0,0,0,0,0,0.304587074865897,0,0,0,0.331098765134811,1984
"23",1984-01-23,0,0,0,0.0159611129784025,0.288194980472326,0,0,0.076917864382267,23,0.00214399168423067,0,0,0,0,0,0.982713222503662,0,0,0,0,3.04641199111938,1,0,0.0159611129784025,3.74262358744939,0,0,0,0,0,0,0,0,0.288194980472326,0,0,0,0.331098765134811,1984
"24",1984-01-24,0,0.00256645014451351,0,0.0151186549919657,0.273066223909457,0,0.00280138147354592,0.0770714947332939,24,0.00246216364515325,1.80481243603481e-05,0,0,0,0,0.830235799153646,0.0597203890793026,0,0.0571539383381606,0,3.05492995182673,1,0,0.0151267325272784,3.73629109064738,0.00280138147354592,0.0966652793188889,0.0664464584394234,0.0605629403144122,0,8.07751757747611e-06,0,0.00280138147354592,0.273066223909457,0,0.000816426305391361,0,0.331223460535208,1984
"25",1984-01-25,0,0.00966178695671262,0,0.014708430331666,0.26542155072093,0,0.00684907562390435,0.079694342178603,25,0.00952704369168107,9.3595806902158e-05,0,0,0,0,0.709167132774989,0.206011729314923,0,0.196349940262735,0,3.2066104610761,1,0,0.0147496665013023,3.88584047555924,0.00684907562390435,0.192833207547665,0.217209131456912,0.210360056720674,0,4.12360352584074e-05,0,0.00684907562390435,0.26542155072093,0,0.00421349512180313,0,0.334114074707031,1984
"26",1984-01-26,0,0.00656435871496797,0,0.0143515721429139,0.258345372974873,0,0.00956328572647181,0.079502967496713,26,0.0165819587418809,5.75310148178687e-05,0,0,0,0,0.719234523673852,0.124576241709292,0,0.11801188159734,0,3.35116378466288,1,0,0.0143764674430713,4.02638678749402,0.00956328572647181,0.234504632651806,0.136797774583101,0.12723449151963,0,2.48952782158085e-05,0,0.00956328572647181,0.258345372974873,0,0.0025758216943359,0,0.337374646216631,1984
"27",1984-01-27,0,0.00686555184074678,0,0.0139783140039071,0.251190340146422,0,0.0132711572514381,0.0794116047521432,27,0.0229780887408803,4.59895153142042e-05,0,0,0,0,0.727325181166331,0.123295322991908,0,0.116429770132527,0,3.47391352057457,1,0,0.0139979172963649,4.14436668157578,0.0132711572514381,0.245989076793194,0.138681851094589,0.125410692533478,0,1.96033481643099e-05,0,0.0132711572514381,0.251190340146422,0,0.00204977699468145,0,0.339851266394059,1984
"28",1984-01-28,0,0.000587766407988966,0,0.0134718705085106,0.241607059414188,0,0,0.0799999982118607,28,0.0263444307881097,2.80679523712024e-06,0,0,0,0,0.74146573493878,0.00995437428355217,0,0.00936660822480917,0,3.54333378871282,1,0,0.0134730581194162,4.20603263378143,0,0,0.0100831929594278,0.0100831929594278,0,1.18757202471897e-06,0,0,0.241607059414188,0,0.000124823971418664,0,0.341091769436996,1984
"29",1984-01-29,0,0.000112668123620097,0,0.0127424690290354,0.228556035086513,0,0.00612159211596009,0.0785757222523292,29,0.0255919379803041,1.06077727934917e-07,0,0,0,0,0.727131836116314,0.0019081401405856,0,0.00179547211155295,0,3.54394850134849,1,0,0.012742513907142,4.19217797120412,0.00612159211596009,0.125,0.00803459918824956,0.0019130069995299,0,4.4831942602741e-08,0,0.00612159211596009,0.228556035086513,0,4.71592693429557e-06,0,0.341097690165043,1984
"30",1984-01-30,0,0.000651892274618149,0,0.0120824442710727,0.216751577953498,0,0.00239392553339713,0.0793477815265457,30,0.0254088659615566,3.58846091330633e-06,0,0,0,0,0.70939672489961,0.0110404063016176,0,0.0103885140269995,0,3.55331087112427,1,0,0.0120839605806395,4.19063452879588,0.00239392553339713,0.104166666666667,0.0120173364703078,0.0112050343304873,0,1.51627659761289e-06,0,0.00239392553339713,0.216751577953498,0,0.000159523042384535,0,0.341224245727062,1984
"31",1984-01-31,0,0,0,0.0114362126914784,0.205167746792237,0,0,0.0784183740615845,31,0.0248055000168582,0,0,0,0,0,0.687467515468597,0,0,0,0,3.55590796470642,1,0,0.0114362126914784,4.18075921138128,0,0,0,0,0,0,0,0,0.205167746792237,0,0,0,0.341265022754669,1984
