"","Date","AGWET","AGWI","AGWLI","AGWO","AGWS","BASET","CEPE","CEPS","day","GWVS","IFWI","IFWLI","IFWO","IFWS","IGWI","INFFAC","INFIL","LZET","LZI","LZLI","LZS","month","PERC","PERO","PERS","PET","PETADJ","SUPY","SURI","SURLI","SURO","SURS","TAET","TGWS","UZET","UZI","UZLI","UZS","year"
"14",1984-01-14,0,0,0,0.0157974394969642,0.738933933277925,0,0,0.0799999982118607,14,0.0101059950344885,0,0,0,0,0,0.989325861136119,0,0,0,0,3.11082863807678,1,0,0.0157974394969642,4.26035690307617,0,0,0,0,0,0,0,0,0.738933933277925,0,0,0,0.33059424161911,1984
"15",1984-01-15,0,0,0,0.0154628838063218,0.72331132988135,0,0,0.0799999982118607,15,0.00980281511632104,0,0,0,0,0,0.978578170140584,0,0,0,0,3.11082863807678,1,0,0.0154628838063218,4.24473426739375,0,0,0,0,0,0,0,0,0.72331132988135,0,0,0,0.33059424161911,1984
"16",1984-01-16,0,0,0,0.0151354413246736,0.708019576966763,0,0,0.0799999982118607,16,0.00950873099888365,0,0,0,0,0,0.979222257932027,0,0,0,0,3.11082863807678,1,0,0.0151354413246736,4.22944251696269,0,0,0,0,0,0,0,0,0.708019576966763,0,0,0,0.33059424161911,1984
"17",1984-01-17,0,0,0,0.0148149598971941,0.693051626284917,0,0,0.0799999982118607,17,0.00922346860170364,0,0,0,0,0,0.980290961762269,0,0,0,0,3.11082863807678,1,0,0.0148149598971941,4.21447455883026,0,0,0,0,0,0,0,0,0.693051626284917,0,0,0,0.33059424161911,1984
"18",1984-01-18,0,0,0,0.014501289522741,0.678400598466396,0,0,0.0799999982118607,18,0.00894676482615371,0,0,0,0,0,0.988388525942961,0,0,0,0,3.11082863807678,1,0,0.014501289522741,4.19982347885768,0,0,0,0,0,0,0,0,0.678400598466396,0,0,0,0.33059424161911,1984
"19",1984-01-19,0,0,0,0.0141942844493315,0.664059748252233,0,0,0.0799999982118607,19,0.00867836239437263,0,0,0,0,0,0.995030082762241,0,0,0,0,3.11082863807678,1,0,0.0141942844493315,4.18548270066579,0,0,0,0,0,0,0,0,0.664059748252233,0,0,0,0.33059424161911,1984
"20",1984-01-20,0,0,0,0.0138938020681962,0.650022501746813,0,0,0.0799999982118607,20,0.00841801140146951,0,0,0,0,0,0.99494190265735,0,0,0,0,3.11082863807678,1,0,0.0138938020681962,4.1714454293251,0,0,0,0,0,0,0,0,0.650022501746813,0,0,0,0.33059424161911,1984
"21",1984-01-21,0,0,0,0.0135997023317032,0.636282401780287,0,0,0.0799999982118607,21,0.00816547117816906,0,0,0,0,0,0.995151604215304,0,0,0,0,3.11082863807678,1,0,0.0135997023317032,4.1577053864797,0,0,0,0,0,0,0,0,0.636282401780287,0,0,0,0.33059424161911,1984
"22",1984-01-22,0,0,0,0.0133118486846797,0.622833135227362,0,0,0.0799999982118607,22,0.00792050679835181,0,0,0,0,0,0.994225370387236,0,0,0,0,3.11082863807678,1,0,0.0133118486846797,4.14425605535507,0,0,0,0,0,0,0,0,0.622833135227362,0,0,0,0.33059424161911,1984
"23",1984-01-23,0,0,0,0.0130301073659211,0.60966852804025,0,0,0.0799999982118607,23,0.00768289160138617,0,0,0,0,0,0.994273309906324,0,0,0,0,3.11082863807678,1,0,0.0130301073659211,4.13109145561854,0,0,0,0,0,0,0,0,0.60966852804025,0,0,0,0.33059424161911,1984
"24",1984-01-24,0,0,0,0.012754347815644,0.59678253531456,0,0.00238172215904342,0.078891219260792,24,0.00745240463099132,0,0,0,0,0,0.891867848734061,0,0,0,0,3.11082863807678,1,0,0.012754347815644,4.11709672212601,0.00238172215904342,0.0562500022351742,0,0,0,0,0,0.00238172215904342,0.59678253531456,0,0,0,0.33059424161911,1984
"25",1984-01-25,0,0.015361304365797,0,0.0126319658593275,0.591206041475137,0,0.00529533407097915,0.078968057098488,25,0.0143017828813754,0.00010936349832491,0,2.12081438917266e-05,2.14630238133395e-05,0,0.719206859668096,0.163851704914123,0,0.148490403778851,0,3.17958687742551,1,0,0.0126950916019268,4.18256860971451,0.00529533407097915,0.100188097295662,0.176407577227451,0.168730519711971,0,4.19176157038237e-05,0,0.00529533407097915,0.591206041475137,0,0.00472753476969956,0,0.332786151518424,1984
"26",1984-01-26,0,0.0144800805719569,0,0.012686419475358,0.592749461531639,0,0.00963003281503914,0.079567164182663,26,0.0278553194366395,8.23051154839049e-05,0,5.52226025547498e-05,5.40672978483296e-05,0,0.728050000965595,0.140956022776663,0,0.126475941389799,0,3.31163347760836,1,0,0.0127725176280364,4.32083747784297,0.00963003281503914,0.249407401929299,0.154236136935651,0.144606104120612,0,3.08757058746778e-05,0,0.00963003281503914,0.592749461531639,0,0.00353690069459844,0,0.336833326766888,1984
"27",1984-01-27,0,0.014659030828625,0,0.0127736926660873,0.595778947075208,0,0.0164804566302337,0.0792556339874864,27,0.0425384923194845,7.06912528585235e-05,0,7.22340653283027e-05,6.99582149839747e-05,0,0.747278898954391,0.131048865616322,0,0.116389833390713,0,3.44327157735825,1,0,0.0128719240310602,4.45874466498693,0.0164804566302337,0.291081940134366,0.150647529400885,0.134167072363198,0,2.5997331704275e-05,0,0.0164804566302337,0.595778947075208,0,0.00302151827781927,0,0.34036851550142,1984
"28",1984-01-28,0,0.00133837899193168,0,0.0127099679666571,0.591743312776089,0,0,0.0799999982118607,28,0.049759057816118,4.95090671392973e-06,0,4.79463786859924e-05,4.55676132939213e-05,0,0.765156753361225,0.0110849840566516,0,0.0097466055303812,0,3.51152531305949,1,0,0.0127597168902867,4.52544073263804,0,0,0.011302781291306,0.011302781291306,0,1.80248400738492e-06,0,0,0.591743312776089,0,0.000211043457966298,0,0.3421264278392,1984
"29",1984-01-29,0,0,0,0.0124402001383714,0.579228967428207,0,0.00612774494220502,0.0778523711487651,29,0.0483203811260561,0,0,6.94515392751783e-06,6.58575027046027e-06,0,0.754465781152248,0,0,0,0,3.51193141937256,1,0,0.0124471453018486,4.51116861899694,0.00612774494220502,0.104166666666667,0.000914659234695137,0,0,0,0,0.00612774494220502,0.579228967428207,0,0,0,0.342149237791697,1984
"30",1984-01-30,0,0.00458630276989424,0,0.012202930636704,0.568372825781504,0,0.00846111496502999,0.0778647096206744,30,0.0483204407307009,2.00588650152156e-05,0,0,0,0,0.739657908678055,0.03798557294067,0,0.0333992702653631,0,3.52248853445053,1,0,0.012210207991302,4.51115004221598,0.00846111496502999,0.166666666666667,0.0525413677387405,0.0388671674299984,0,7.27736646410904e-06,0,0.00846111496502999,0.568372825781504,0,0.000854257241257983,0,0.342423895994822,1984
"31",1984-01-31,0,0.00125116971321404,0,0.0120425432687625,0.560580057402452,0,0,0.0799999982118607,31,0.0510821589268744,4.56739599030698e-06,0,0,0,0,0.746111929416656,0.0103626819327474,0,0.00911151245236397,0,3.55406252543131,1,0,0.0120441948529333,4.53786261876424,0,0,0.0105632450431585,0.0105632450431585,0,1.65160122378438e-06,0,0,0.560580057402452,0,0.000194343650946394,0,0.343219933410485,1984
"32",1984-02-01,0,0,0,0.0117868116940372,0.54872223486503,0,0,0.0799999982118607,1,0.0496002612635494,0,0,0,0,0,0.748656883835793,0,0,0,0,3.5544421672821,2,0,0.0117868116940372,4.52639263868332,0,0,0,0,0,0,0,0,0.54872223486503,0,0,0,0.343228220939636,1984
"33",1984-02-02,0,0.00108453258872032,0,0.0115426901902538,0.537472479045391,0,0.0100926714076195,0.0783398719504476,2,0.0485189530688028,3.45455782735371e-06,0,0,0,0,0.747391608854135,0.00898252800107002,0,0.0078979954123497,0,3.55740395188331,2,0,0.0115439375804272,4.51650098959605,0.0100926714076195,0.181437914570173,0.016151238232851,0.00913416594266891,0,1.24740267892776e-06,0,0.0100926714076195,0.537472479045391,0,0.000146936261444353,0,0.343284625560045,1984
"34",1984-02-03,0,0.0283844612567918,0,0.0115665297198575,0.538967669010162,0,0.0250190640217625,0.0783307145660122,3,0.0600301333082219,0.000150195851611024,0,4.41748467210346e-05,4.45956369124663e-05,0,0.843624656399091,0.219434559927322,0,0.191050093795639,0,3.6467109421889,2,0,0.0116641953354701,4.61039157708486,0.0250190640217625,0.564047855635484,0.254098116376554,0.226003449526616,0,5.3490817669477e-05,0,0.0250190640217625,0.538967669010162,0,0.00636520845512223,0,0.34633773068587,1984
"35",1984-02-04,0,0.0105067006297759,0,0.011832588526886,0.549298765758673,0,0.0330262182978913,0.0775925669198235,4,0.0798550428201755,3.04321757482739e-05,0,6.82746178881644e-05,6.53709442606972e-05,0,0.981832479437192,0.0736728582414799,0,0.0631661575753242,0,3.78948320945104,2,0,0.0119114679982886,4.76691325505575,0.0330262182978913,0.762389692167441,0.108022518106736,0.0749962983536534,0,1.06047528496411e-05,0,0.0330262182978913,0.549298765758673,0,0.00128240402386837,0,0.350473289688428,1984
"36",1984-02-05,0,0.017261055065319,0,0.0119348861626349,0.553432407478491,0,0.013611975038657,0.0782796094814936,5,0.0933442019547025,0.000195408710261802,0,0.000137733129804474,0.000134647436273857,0,1,0.116175897070207,0,0.0989148406079039,0,3.88330296675364,2,0,0.0121402409859002,4.87269228696823,0.013611975038657,0.375,0.138270604540594,0.124658630462363,0,6.76217766972798e-05,0,0.013611975038657,0.553432407478491,0,0.00821970259312366,0,0.3575426141421,1984
"37",1984-02-06,0,0,0,0.0118214257818181,0.547277234494686,0,0.00136772997211665,0.0793731240555644,6,0.0961499124144514,0,0,6.85712024051099e-05,6.50227213251734e-05,0,0.996755490700404,0,0,0,0,3.91547131538391,2,0,0.0118899969384074,4.90145204464595,0.00136772997211665,0.0208333333333333,0,0,0,0,0,0.00136772997211665,0.547277234494686,0,0,0,0.359265267848969,1984
"38",1984-02-07,0,0,0,0.0115649914660025,0.535589846471946,0,0,0.0786322727799416,7,0.0932654108231266,0,0,1.80401985403478e-05,1.71066386277137e-05,0,0.994388947884242,0,0,0,0,3.91547131538391,2,0,0.0115830317372456,4.88898330926895,0,0,0,0,0,0,0,0,0.535589846471946,0,0,0,0.359272733330727,1984
"39",1984-02-08,0,0,0,0.0113143181952182,0.52415586511294,0,0,0.0786322727799416,8,0.0904674542446932,0,0,0,0,0,0.994924493134022,0,0,0,0,3.91547131538391,2,0,0.0113143181952182,4.87754468123118,0,0,0,0,0,0,0,0,0.52415586511294,0,0,0,0.359285175800323,1984
"40",1984-02-09,0,0,0,0.0110692665330134,0.512969627976418,0,0.0208193107973784,0.0692839627154172,9,0.0877534256627163,0,0,0,0,0,0.993311372896036,0,0,0,0,3.91547131538391,2,0,0.0110692665330134,4.85701016585032,0.0208193107973784,0.411348775029182,0,0,0,0,0,0.0208193107973784,0.512969627976418,0,0,0,0.359285175800323,1984
"41",1984-02-10,0,0,0,0.0108297010301612,0.502025574445724,0,0.0308922898257151,0.0532007301226258,10,0.0851208241656422,0,0,0,0,0,0.996548401812712,0,0,0,0,3.91547131538391,2,0,0.0108297010301612,4.82998279730479,0.0308922898257151,0.604166666666667,0.0162764127890113,0,0,0,0,0.0308922898257151,0.502025574445724,0,0,0,0.359285175800323,1984
"42",1984-02-11,0,0.00168228420807282,0,0.0106039363017771,0.491754439969857,0,0.0449711605906487,0.0697737809581061,11,0.0830052786817153,2.03487877925568e-06,0,0,0,0,1,0.0108418241725303,0,0.00915953941876069,0,3.91785652438799,2,0,0.0106046305445489,4.83869534730911,0.0449711605906487,1,0.0927039196540136,0.0109298395109363,0,6.94283770030779e-07,0,0.0449711605906487,0.491754439969857,0,8.5286328157963e-05,0,0.359310571104288,1984
"43",1984-02-12,0,0.00191523591638542,0,0.0104310213064309,0.483748623480399,0,0.0493597005261108,0.0659660470361511,12,0.0829676535601417,2.96725681891985e-06,0,0,0,0,1,0.0123431287938729,0,0.0104278929065913,0,3.93150201439857,2,0,0.0104320320824627,4.84065973758698,0.0493597005261108,1,0.0342201956082136,0.0124714213889092,0,1.01079954362149e-06,0,0.0493597005261108,0.483748623480399,0,0.000124314259664971,0,0.359443012624979,1984
"44",1984-02-13,0,0.0161465494893491,0,0.0102279126876965,0.474977674583594,0,0.052806910709478,0.0400471459918966,13,0.0820156907041868,0.000296120877465,0,8.51351103392517e-06,1.41979179109816e-05,0,1,0.104059733450413,0,0.0879131834954024,0,3.93996897339821,2,0,0.0103368070849683,4.81511876980464,0.052806910709478,1,0.197264751885086,0.116846915334463,0,0.000100380875664996,0,0.052806910709478,0.474977674583594,0,0.0123906803783029,0,0.360110810647408,1984
"45",1984-02-14,0,0.367562171537429,0,0.015424601646373,0.708830612401168,0,0.056511911097914,0.0776453356569012,14,0.324215051407615,0.027322296965167,0,0.012430345032044,0.012352224017377,0,1,1.52764039672911,0,1.17004391620867,0,4.82285418113073,2,0.00996567476909149,0.0290441296529025,6.45185393095016,0.056511911097914,1,2.25775516964495,2.2012432590127,0,0.00118918308027105,0.000295207835733891,0.056511911097914,0.708830612401168,0,0.645091385707928,0,0.829876342167456,1984
"46",1984-02-15,0,0.0233513263810892,0,0.0190442304010503,0.845427808662256,0,0.0418100802926347,0.0645802272483707,15,0.465404772510131,0.000150221487501767,0,0.00985675456468016,0.00934978595857197,0,1,0.0553078318480403,0,0.0476633833895903,0,5.22982869545619,2,0.0157068785629235,0.0289431350538507,7.14882163206736,0.0418100802926347,1,0.0701472409709822,0.0567025269847363,0,4.215032002719e-05,0,0.0418100802926347,0.845427808662256,0,0.00120232379913432,0,0.99963512768348,1984
"47",1984-02-16,0,0.00465283702942543,0,0.018800629361067,0.834435097873211,0,0.0424577407538891,0.0312720883715277,16,0.459249533712864,0,0,0.00352314011979615,0.0033408216307483,0,1,0,0,0.00905471891746856,0,5.24548927942912,2,0.0137075558304787,0.0223237694008276,7.09976722796758,0.0424577407538891,1,0,0,0,0,0,0.0424577407538891,0.834435097873211,0,0,0,0.985229941705863,1984
"48",1984-02-17,0.00458775702281855,0.00392479516449384,0,0.0184144188533537,0.818136197825273,0,0.0235122185113141,0.00777314329813331,17,0.447715997695923,0,0,0.00125519617358805,0.00119024119097351,0,1,0,0.00238653058477212,0.00763790286146104,0,5.25286056598028,2,0.0115626979095396,0.0196696149650961,7.04561797777812,0.0467166695743799,1,0.0318826003349386,0,0,0,0,0.0460446957731619,0.818136197825273,0.0155581900617108,0,0,0.965657837688923,1984
"49",1984-02-18,0.000776861852500588,0.00322519849578384,0,0.0179907384444959,0.800625336666902,0,0.0390872304560616,0.0176906167568328,18,0.434971148769061,0,0,0.000447191253442725,0.000424049613987639,0,1,0,0.000410738954087719,0.00627644287305884,0,5.25819011529287,2,0.0095016413833946,0.0184379296842963,7.02278878291448,0.0428465703735128,1,0.0215399558655918,0,0,0,0,0.0427394012222067,0.800625336666902,0.00246457010507584,0,0,0.945858620107174,1984
"50",1984-02-19,0.00988318270538002,0.00256359860213706,0,0.0175177485798486,0.780514928201834,0,0.000201263877897873,0.000119766189527581,19,0.419549155980349,0,0,0.000159321721184824,0.000151077003768781,0,1,0,0.00514078310516197,0.00498892713221721,0,5.26118063926697,2,0.00755252563976683,0.0176770703401417,6.96323728561401,0.0459871103521437,1,0.00101251210980991,0,0,0,0,0.0445391057291999,0.780514928201834,0.0293138759443536,0,0,0.921270929276943,1984
"51",1984-02-20,0.00810979848756687,0.00180072938383091,0,0.0169386899215169,0.756435657540957,0,0.000945954234339297,0.000315318078113099,20,0.400200452655554,0,0,5.67618685636262e-05,5.38245067218668e-05,0,1,0,0.00422966071710107,0.00350433470885037,0,5.26062901814779,2,0.00530506401264574,0.016995451587718,6.90687030553818,0.0363308404339478,0.916666666666667,0.00013470598787535,0,0,0,0,0.0351539684925228,0.756435657540957,0.0218685552390525,0,0,0.88943653802077,1984
"52",1984-02-21,0.00653964534285478,0.00134668831378804,0,0.0164025159319863,0.734029379983743,0,0.00101756994627067,8.385877784652e-05,21,0.38253440707922,0,0,1.18398845074808e-05,1.12271840559212e-05,0,1,0,0.00341644942363928,0.00262074171041604,0,5.25982137521108,2,0.00396743003511801,0.0164143559522927,6.85976243019104,0.0283684052410536,0.520833333333333,0.00101756994627067,0,0,0,0,0.0274250912480056,0.734029379983743,0.0164514264833997,0,0,0.865816570818424,1984
"53",1984-02-22,0.00760206398263108,0.00102562868414679,0,0.0158802572404966,0.712009434898695,0,0.00166274226739915,1.96733746330816e-07,22,0.365248469014962,0,0,0,0,0,1,0,0.00396915579767665,0.00199593912111595,0,5.25841790437698,2,0.00302156780526275,0.0158802572404966,6.81554379065831,0.0323518648510799,0.645833333333333,0.00166274226739915,0,0,0,0,0.0312529776711017,0.712009434898695,0.0180190161627252,0,0,0.845116135974725,1984
"54",1984-02-23,0,0.189471428213437,0,0.0165045803878456,0.744633006552855,0,0.0289611655753106,0.0612915987536932,23,0.402839176356792,0.00581354172391003,0,0.000849392317377351,0.000925667099484902,0,1,0.515728361206129,0,0.329287456283055,0,5.35169978936513,2,0.00303051648370456,0.0179667207994498,7.01698664824168,0.0289611655753106,0.615523484845956,0.73186921980232,0.6229080457706,0,0.000612748137754693,3.98558186134323e-05,0.0289611655753106,0.744633006552855,0,0.100394218301517,0,0.858396756152312,1984
"55",1984-02-24,0,0.130974022395094,0,0.0222167226602323,0.972017032404741,0,0.0498686496248411,0.0608615941988925,24,0.632603776951631,0.00763785646347516,0,0.00762956673861481,0.0073927270132117,0,1,0.309698349505197,0,0.186136552365497,0,5.74301228920619,2,0.00741222922806628,0.0302728336537257,7.76400258143743,0.0498686496248411,1,0.384444062801776,0.377701105549932,0,0.000426544057162914,6.59669137045663e-05,0.0498686496248411,0.972017032404741,0,0.0602975419706978,0,0.980652985473474,1984
"56",1984-02-25,0,0.00324388178705704,0,0.0223598789307289,0.972629639009635,0,0.0358931957016466,0.0227353531906071,25,0.636207602918148,0,0,0.00320035194454249,0.00303473736857995,0,1,0,0,0.00398996558215003,0,5.77473374207815,2,0.00723384731099941,0.0255602308316156,7.75380438566208,0.0358931957016466,0.729166666666667,0.00323677564193758,0,0,0,0,0.0358931957016466,0.972629639009635,0,0,0,0.980670886735121,1984
"57",1984-02-26,0.00037271170731401,0.00298440831102198,0,0.0218803185271099,0.953473394115766,0,0.00711921008769422,0.00600875178740049,26,0.620026158789794,0,0,0.00114019578541047,0.00108119196132369,0,1,0,0.000197460552044503,0.00367081390868407,0,5.77847717205683,2,0.00665522218332626,0.0230205144034699,7.71223227183024,0.00903448008466511,0.125,0.012863206242173,0,0,0,0,0.00898346619214862,0.953473394115766,0.00129408390057506,0,0,0.973191802700361,1984
"58",1984-02-27,0,0.00274772306147497,0,0.0214056845288724,0.934479291240374,0,0,0.012558628533346,27,0.604023223121961,0,0,0.000406219832257193,0.000385198421402796,0,1,0,0,0.00337969172687735,0,5.7818727294604,2,0.00612741484655999,0.0218119045021012,7.69537158807119,0,0,0.00462248409166932,0,0,0,0,0,0.934479291240374,0,0,0,0.966075710952282,1984
"59",1984-02-28,0,0.0431552982336143,0,0.0211825501173735,0.926878578960896,0,0.0117315902316477,0.0479837797271709,28,0.599459446966648,0.000673164266117965,0,0.000298828001177753,0.00029728774279647,0,0.998124996821086,0.0905439327470957,0,0.0530808972398517,0,5.79859964052836,2,0.00569226384686772,0.0216544932918623,7.7353857755661,0.0117315902316477,0.208333333333333,0.173826683312654,0.0966794569976628,0,0.000173115224242792,0,0.0117315902316477,0.926878578960896,0,0.00528924676473253,0,0.961626447737217,1984
"60",1984-02-29,0,0.00700348894315539,0,0.0215947510441765,0.941561073064804,0,0,0.0799999982118607,29,0.616760400434335,4.60849987575784e-05,0,0.000412693378166296,0.000392290197851253,0,0.997146911919117,0.0103490920737386,0,0.00861427237396129,0,5.84307958682378,2,0.00526866907603107,0.0220192407723516,7.82534523804982,0,0,0.0107687329873443,0.0107687329873443,0,1.17964364108047e-05,0,0,0.941561073064804,0,0.000361758953658864,0,0.960312334199747,1984
"61",1984-03-01,0,0.00221145878458628,0,0.0211375136277638,0.923057712614536,0,0,0.0799999982118607,1,0.601070324579875,0,0,0.000149699399571546,0.000141952627321492,0,0.995280188818773,0,0,0.00272008818137692,0,5.84659806887309,3,0.00493154693685938,0.021287213137839,7.80506984392802,0,0,0,0,0,0,0,0,0.923057712614536,0,0,0,0.955272061129411,1984
"62",1984-03-02,0,0.00207192188827321,0,0.0206710314378142,0.904303709665934,0,0,0.0799999982118607,2,0.585144010682901,0,0,5.3333704954639e-05,5.0573746345132e-05,0,0.990970465044181,0,0,0.00254845817835303,0,5.84923007090886,3,0.00462038005935028,0.0207243650802411,7.78408461809158,0,0,0,0,0,0,0,0,0.904303709665934,0,0,0,0.950500197708607,1984
"63",1984-03-03,0,0.00192792042798828,0,0.0202141545014456,0.88586917022864,0,0.00255196494981646,0.0790859709183375,3,0.569555764396985,0,0,1.03166190683623e-05,9.78274586789969e-06,0,0.976978118220965,0,0,0.0023713368063909,0,5.85168751080831,3,0.00429925721255131,0.0202244712272659,7.76270858446757,0.00255196494981646,0.0416666666666667,0,0,0,0,0,0.00255196494981646,0.88586917022864,0,0,0,0.946056144932906,1984
"64",1984-03-04,0,0.00178011646494269,0,0.0197664664010517,0.867741003632546,0,0.0105658590910025,0.0730487983673811,4,0.554291727642218,0,0,0,0,0,0.95274563630422,0,0,0.00218953833973501,0,5.85396571954091,3,0.00396965481922962,0.0197664664010517,7.73668922980626,0.0105658590910025,0.134436426063379,0,0,0,0,0,0.0105658590910025,0.867741003632546,0,0,0,0.941933783392111,1984
"65",1984-03-05,0,0.0652872624705196,0,0.0197430963162333,0.868910339971383,0,0.0203563969407696,0.0756924341743191,5,0.558417518933614,0.00122352353912447,0,0.00032082765665109,0.000329532575657746,0,0.915621434648832,0.1379719277611,0,0.0763245914058644,0,5.87878209352493,3,0.00363992653728928,0.0203749102074653,7.76495450735092,0.0203563969407696,0.403612457215786,0.189022956765257,0.149097124114633,0,0.000310986349546738,0,0.0203563969407696,0.868910339971383,0,0.00959068678230323,0,0.941240087151527,1984
"66",1984-03-06,0,0.0404385125366389,0,0.0211745134438388,0.924655663470427,0,0.0271979618119076,0.0836278482650717,6,0.61650338768959,0.000465773972258887,0,0.000835470918900683,0.00080187034473056,0,0.957671714325746,0.0812323973514138,0,0.0443861883104546,0,5.96529664595922,3,0.00359230313915759,0.0221273012575693,7.92144081989924,0.0271979618119076,0.611724798878034,0.108790360020066,0.0854598064906896,0,0.000117316846917959,0,0.0271979618119076,0.924655663470427,0,0.00364431756960926,0,0.947058739761511,1984
"67",1984-03-07,0,0.00714586850517663,0,0.0210514537757263,0.918314777314663,0,0.0024371100589633,0.0876737566043933,7,0.612601640323798,3.28610512951855e-05,0,0.000361352408617677,0.000343332532793283,0,0.998449000219504,0.0114629107993096,0,0.00784346014552284,0,5.98158458868662,3,0.00352641777135432,0.0214210479753092,7.93234040339788,0.0024371100589633,0.0208333333333333,0.0188541216775775,0.0117609067820013,0,8.24182700398523e-06,0,0.0024371100589633,0.918314777314663,0,0.000256892992183566,0,0.944423973560333,1984
