"GroupID","start_date","end_date","n_days","median_flow","event_AGWRC","logQ","IQR_flagged_outlier","cooks_distance","cooks_flagged"
65,1971-04-18,1971-05-01,10,281.5,0.946448743034987,5.64013244757975,FALSE,0.00585579749804425,FALSE
66,1971-11-09,1971-11-16,8,183.5,0.950681790742333,5.21221466749463,FALSE,0.00584190320524584,FALSE
67,1972-03-10,1972-03-20,5,354,0.969513272909957,5.86929691313377,FALSE,0.0136794283931448,FALSE
68,1972-09-07,1972-09-22,12,81.5,0.981310573723795,4.40060302024682,FALSE,0.000649458752216938,FALSE
71,1974-10-26,1974-11-08,8,108,0.993537325172079,4.68213122712422,FALSE,0.00619792546623387,FALSE
72,1975-04-10,1975-04-23,10,267.5,0.961502980980023,5.58911956633606,FALSE,8.05502867909944e-05,FALSE
73,1975-08-14,1975-08-29,7,102,0.985204064188969,4.62497281328427,FALSE,0.000808477130827991,FALSE
75,1976-04-16,1976-04-30,13,203,0.971141858538714,5.31320597904179,FALSE,0.000631737862387376,FALSE
76,1977-04-17,1977-05-02,12,253,0.959104607701142,5.53338948872752,FALSE,0.000128955210758623,FALSE
77,1977-05-11,1977-06-08,18,135,0.982065951425149,4.90527477843843,FALSE,0.00125646992266729,FALSE
78,1978-04-07,1978-04-17,9,308,0.939616595144346,5.73009978297357,FALSE,0.0135028932223994,FALSE
79,1978-07-19,1978-08-03,8,109.5,0.986337295410628,4.69592454925656,FALSE,0.0016601707543898,FALSE
82,1980-06-11,1980-07-03,16,147.5,0.977967029882023,4.99382817577987,FALSE,0.000586282237187624,FALSE
85,1980-12-05,1980-12-20,12,115,0.977261628049489,4.74493212836325,FALSE,5.19365264076277e-06,FALSE
87,1981-08-13,1981-08-30,10,61,0.982398512599254,4.11087386417331,FALSE,0.00607677689276804,FALSE
88,1982-05-06,1982-05-14,8,273,0.931547321095696,5.60947179518496,FALSE,0.0279688064540085,FALSE
89,1982-06-28,1982-07-01,4,214,0.959469218276581,5.36597601502185,FALSE,0.000633219624330846,FALSE
90,1982-12-27,1983-01-09,10,251,0.95739799459635,5.52545293913178,FALSE,0.000468245067389259,FALSE
91,1983-07-11,1983-07-18,8,106,0.97274987642907,4.66343909411207,FALSE,0.00135211900294742,FALSE
92,1984-09-11,1984-09-24,12,111.5,0.977535184135211,4.71402459090017,FALSE,1.86737248974482e-05,FALSE
93,1985-04-04,1985-05-01,17,278,0.974544989544336,5.62762111369064,FALSE,0.00873086638503353,FALSE
94,1985-09-10,1985-09-30,13,81,0.987143261074846,4.39444915467244,FALSE,0.000215123025300003,FALSE
95,1986-02-22,1986-03-09,8,459,0.948308794942113,6.12905021006055,FALSE,9.21616752574913e-06,FALSE
97,1986-09-14,1986-09-26,9,84,0.991466775221289,4.43081679884331,FALSE,0.00239630748245806,FALSE
98,1987-01-05,1987-01-14,6,254.5,0.974011108235564,5.53930083599058,FALSE,0.00529694029104228,FALSE
99,1987-06-11,1987-06-25,9,170,0.963613330947873,5.13579843705026,FALSE,0.000655624854910038,FALSE
100,1987-08-04,1987-08-21,9,79,0.984288155936815,4.36944785246702,FALSE,8.88620386954909e-05,FALSE
101,1987-10-06,1987-11-07,17,100,0.992648137746757,4.60517018598809,FALSE,0.00487510864077934,FALSE
102,1988-06-25,1988-07-07,10,85,0.981063255920871,4.44265125649032,FALSE,0.000408886910936887,FALSE
104,1990-03-08,1990-03-16,8,342,0.968036460049991,5.8348107370626,FALSE,0.00945195500670565,FALSE
105,1990-11-22,1990-12-01,9,168,0.969124283374362,5.12396397940326,FALSE,7.23696497687915e-06,FALSE
107,1992-04-09,1992-04-20,8,245,0.977144363653084,5.50125821054473,FALSE,0.0068868896900422,FALSE
108,1992-10-01,1992-10-18,12,83.5,0.992608952505319,4.42484663185681,FALSE,0.00315932588185058,FALSE
109,1993-02-05,1993-02-11,7,244,0.95610698639832,5.4971682252932,FALSE,0.000977993344825642,FALSE
110,1993-07-06,1993-07-24,10,94.5,0.986848283812082,4.5485998344997,FALSE,0.000945714896558064,FALSE
111,1993-08-10,1993-08-24,8,82.5,0.975365590283044,4.41279829334063,FALSE,0.00418934219036728,FALSE
112,1994-05-20,1994-05-31,10,254.5,0.945598253479758,5.53930083599058,FALSE,0.00746130885562561,FALSE
113,1994-09-06,1994-09-16,11,99,0.981205404075871,4.59511985013459,FALSE,4.30258790367967e-06,FALSE
114,1995-08-15,1995-09-12,21,83,0.984927422567706,4.4188406077966,FALSE,6.6246751089759e-06,FALSE
115,1995-11-24,1995-12-12,10,237.5,0.986192340516801,5.4701676234747,FALSE,0.015628300935395,FALSE
116,1996-04-16,1996-04-29,10,266,0.964272301231003,5.5834963087817,FALSE,0.000594897471832026,FALSE
117,1996-10-28,1996-11-06,10,196,0.96700673921244,5.27811465923052,FALSE,5.28299712813539e-06,FALSE
118,1997-06-11,1997-06-26,8,204.5,0.948755331665371,5.32056797548286,FALSE,0.00627520039035518,FALSE
119,1997-10-06,1997-10-11,6,88.5,0.988761761531206,4.48300255201388,FALSE,0.00130837309727079,FALSE
120,1998-07-14,1998-08-07,17,102,0.983200640837566,4.62497281328427,FALSE,0.00028876669095655,FALSE
121,1998-08-24,1998-09-03,10,84.5,0.982070342814145,4.43675153436313,FALSE,0.000205317573199206,FALSE
122,1999-02-11,1999-02-27,9,361,0.988808622425047,5.88887795833288,FALSE,0.0734600552381203,TRUE
123,1999-05-30,1999-06-09,7,126,0.957167199775643,4.83628190695148,FALSE,0.00795581575675449,FALSE
124,2000-05-04,2000-05-18,6,241,0.947357005588349,5.48479693349065,FALSE,0.00624453220859061,FALSE
125,2000-10-07,2000-10-24,15,120,0.975608929530987,4.78749174278205,FALSE,3.56473420999255e-05,FALSE
126,2001-04-17,2001-04-24,6,382.5,0.92538660393748,5.94672865326659,FALSE,0.0482661963870544,TRUE
128,2002-06-03,2002-06-25,14,107,0.963939005212239,4.67282883446191,FALSE,0.00698498658525894,FALSE
129,2002-08-12,2002-08-24,9,67.7,0.983947448697581,4.21508617991823,FALSE,0.00163840793446842,FALSE
130,2002-08-31,2002-09-13,12,51.9,0.97883623675048,3.94931879017184,FALSE,0.0256044869531174,FALSE
132,2004-08-19,2004-09-06,14,106.5,0.988474994050393,4.66814498514948,FALSE,0.00252936296044672,FALSE
133,2005-01-01,2005-01-08,5,353,0.981207432881783,5.8664680569333,FALSE,0.0418828024663338,TRUE
134,2005-05-05,2005-05-18,10,356.5,0.927243352727273,5.87633423985435,FALSE,0.0414793423991791,TRUE
135,2005-09-10,2005-09-22,10,104,0.982812267045781,4.64439089914137,FALSE,0.000282429772616699,FALSE
136,2006-02-23,2006-03-09,12,269.5,0.966516689100708,5.59656839034905,FALSE,0.00156456178643723,FALSE
137,2006-08-07,2006-08-27,12,92.3,0.978725275168158,4.52504414150881,FALSE,0.000507929791891359,FALSE
139,2007-09-20,2007-10-12,16,79.6,0.991217280333197,4.37701409285034,FALSE,0.00172359294629453,FALSE
142,2008-07-30,2008-08-13,8,73.9,0.981968389156273,4.30271282795416,FALSE,0.00148709977844479,FALSE
143,2010-02-08,2010-02-19,8,349,0.977193368078724,5.85507192220243,FALSE,0.0291520936826761,TRUE
144,2010-04-16,2010-05-10,19,246,0.975115539276486,5.50533153593236,FALSE,0.00528914716373076,FALSE
145,2010-06-12,2010-07-07,23,114,0.967940885115848,4.7361984483945,FALSE,0.00265257158067291,FALSE
150,2012-04-10,2012-04-15,6,243.5,0.955223048880086,5.49511694252264,FALSE,0.00131109111433586,FALSE
151,2012-10-09,2012-10-23,13,110,0.979903022847744,4.70048036579242,FALSE,4.55429420407534e-05,FALSE
153,2013-10-14,2013-10-27,10,98.3,0.990462460125695,4.58802402715312,FALSE,0.00312405082937879,FALSE
154,2014-09-11,2014-09-25,11,85.6,0.991573980008018,4.4496852831477,FALSE,0.00265123387708851,FALSE
155,2014-10-25,2014-11-15,16,99.8,0.993943971440739,4.60316818331742,FALSE,0.00596827537840353,FALSE
156,2015-03-26,2015-04-02,4,357.5,0.93124999563667,5.87913536213406,FALSE,0.0299560537089685,TRUE
157,2015-08-28,2015-09-09,9,82.5,0.988811479475367,4.41279829334063,FALSE,0.000823176919697998,FALSE
159,2016-03-02,2016-03-07,4,640,0.921230168164977,6.46146817635372,FALSE,0.0610278915082344,TRUE
160,2016-03-31,2016-04-19,11,272,0.976301738199327,5.605802066296,FALSE,0.00986051286459391,FALSE
161,2016-10-21,2016-11-22,21,121,0.989505943628966,4.79579054559674,FALSE,0.00403371980776226,FALSE
162,2017-02-07,2017-02-28,15,205,0.979911558174684,5.32300997913841,FALSE,0.00456120800616039,FALSE
163,2017-11-24,2017-12-12,15,108,0.990795619175525,4.68213122712422,FALSE,0.00407738709181971,FALSE
164,2018-04-01,2018-04-14,8,466,0.946587388798673,6.14418563412565,FALSE,0.000271895295739649,FALSE
166,2019-03-20,2019-04-04,12,336,0.956414674250707,5.8171111599632,FALSE,7.94223242447138e-05,FALSE
167,2019-08-10,2019-08-31,16,125,0.988966034978636,4.8283137373023,FALSE,0.00393002694452609,FALSE
168,2021-01-07,2021-02-04,18,384,0.995333564351985,5.95064255258773,FALSE,0.122330494554125,TRUE
169,2021-05-11,2021-05-23,12,230.5,0.959277223927318,5.4402508624367,FALSE,0.000385704457995918,FALSE
170,2021-07-22,2021-08-07,11,101,0.987172210124825,4.61512051684126,FALSE,0.00150847522235526,FALSE
171,2021-10-15,2021-10-24,10,122.5,0.98279830924518,4.80811102998478,FALSE,0.00098543853245022,FALSE
172,2021-11-22,2021-12-16,19,124,0.990813020093901,4.82028156560504,FALSE,0.00506749859366592,FALSE
173,2022-06-15,2022-07-01,8,180.5,0.963338801984749,5.19573077777294,FALSE,0.000467593779091484,FALSE
175,2023-03-12,2023-03-23,8,378,0.949260408450742,5.93489419561959,FALSE,0.000767086064296173,FALSE
177,2023-07-23,2023-08-02,8,115.5,0.971019232071347,4.74927052996185,FALSE,0.00114070089625894,FALSE
178,2023-08-16,2023-08-26,6,90.8,0.997852746585173,4.50865928560725,FALSE,0.00932262412041413,FALSE
180,2024-04-27,2024-05-13,11,212,0.976831827189325,5.35658627467201,FALSE,0.00332567517046553,FALSE
181,2024-06-15,2024-07-02,13,92.2,0.98772757961104,4.52396013056255,FALSE,0.00113784301278071,FALSE
182,2024-10-17,2024-10-28,12,93.1,0.981114021309142,4.53367418428302,FALSE,4.0842021806805e-05,FALSE
185,2025-09-03,2025-09-16,9,76.9,0.989748040915032,4.3425058765116,FALSE,0.000706615027041229,FALSE
186,2025-10-15,2025-10-27,8,75.25,0.995780468094212,4.32081590362899,FALSE,0.00479006284766926,FALSE
187,2026-04-11,2026-04-22,12,199.5,0.964829017724642,5.29581423632992,FALSE,3.64215409233847e-05,FALSE
