"GroupID","start_date","end_date","n_days","median_flow","event_AGWRC","logQ","IQR_flagged_outlier","cooks_distance","cooks_flagged"
60,1986-06-20,1986-07-02,7,154,0.989739317196206,5.03695260241363,FALSE,0.0118277232993289,FALSE
61,1987-07-26,1987-07-31,5,93,0.969074214663395,4.53259949315326,FALSE,0.00418928793839035,FALSE
63,1989-04-20,1989-04-26,7,366,0.947638195710087,5.90263333340137,FALSE,0.0026212901816382,FALSE
64,1990-03-01,1990-03-15,11,653,0.965109887869615,6.48157712927643,FALSE,0.0208315041000437,FALSE
65,1990-04-14,1990-04-27,7,829,0.987485647961313,6.7202201551353,FALSE,0.186728865710931,TRUE
66,1990-11-03,1990-11-27,16,196,0.994061873941464,5.27811465923052,FALSE,0.0179152406800906,FALSE
67,1991-04-10,1991-04-26,10,517,0.97749856400389,6.24804287450843,FALSE,0.0343456573636821,FALSE
69,1992-01-31,1992-02-12,9,429,0.938948827166949,6.06145691892802,FALSE,0.009370690996356,FALSE
70,1992-10-17,1992-10-23,4,95,0.997996556872661,4.55387689160054,FALSE,0.0266720793049177,FALSE
72,1993-04-04,1993-04-19,8,1065,0.961135948620901,6.97073007814353,FALSE,0.0577062612654234,TRUE
73,1994-12-23,1995-01-04,11,130,0.970854728389948,4.86753445045558,FALSE,7.66818334467109e-05,FALSE
74,1995-03-28,1995-04-17,16,358.5,0.955545158466955,5.88192866003967,FALSE,7.73689805976271e-05,FALSE
75,1995-08-26,1995-09-12,10,69.5,0.985170993621292,4.24132675257075,FALSE,0.00118603111855423,FALSE
77,1998-08-31,1998-09-07,6,97.5,0.968698563790463,4.5798523780038,FALSE,0.00359760361115916,FALSE
78,1999-02-02,1999-02-15,7,352,0.967513367397611,5.8636311755981,FALSE,0.00299405062008024,FALSE
80,1999-06-06,1999-06-13,8,125.5,0.959472368365539,4.83230575857184,FALSE,0.00704873435040878,FALSE
81,2000-05-05,2000-05-17,8,279.5,0.934282583843639,5.63300229259515,FALSE,0.0163092506964611,FALSE
82,2000-10-10,2000-10-17,7,99,0.983438382868433,4.59511985013459,FALSE,0.00285048880363491,FALSE
83,2001-04-21,2001-05-14,17,235,0.970201192246557,5.45958551414416,FALSE,0.00098475602313186,FALSE
84,2001-11-13,2001-11-27,10,95.3,0.999341017771791,4.55702981066016,FALSE,0.0301758104550364,FALSE
85,2002-02-15,2002-03-01,10,239,0.95833300085541,5.47646355193151,FALSE,0.000511712409364634,FALSE
86,2003-01-10,2003-01-23,9,498,0.929561523285802,6.21060007702465,FALSE,0.0250614722251775,FALSE
87,2003-03-16,2003-03-29,9,464,0.966984948669395,6.13988455222626,FALSE,0.00819694851830905,FALSE
88,2005-09-09,2005-09-24,13,70.3,0.992370904466998,4.25277179881662,FALSE,0.0110674822431283,FALSE
89,2006-12-07,2006-12-21,12,313,0.970899897437799,5.74620319054015,FALSE,0.00351444019856656,FALSE
90,2007-08-10,2007-08-16,4,75.6,0.941480729532763,4.32545628318549,FALSE,0.126952462087109,TRUE
92,2008-09-16,2008-09-25,10,66.2,0.955514189631042,4.19268046294296,FALSE,0.0726117961967747,TRUE
93,2009-06-28,2009-07-09,8,281.5,0.946527414537018,5.64013244757975,FALSE,0.00469788251404118,FALSE
94,2009-08-24,2009-09-02,8,198.5,0.950806732517373,5.29078910012725,FALSE,0.00524306274392767,FALSE
98,2012-11-24,2012-12-03,9,189,0.965604029650209,5.24174701505964,FALSE,2.83831308602119e-05,FALSE
99,2014-03-21,2014-03-28,6,486.5,0.962877697841977,6.18723690162606,FALSE,0.00497322401721026,FALSE
100,2014-09-27,2014-10-05,8,142.5,0.971232192222787,4.95934199970871,FALSE,3.35735169628144e-06,FALSE
101,2015-02-01,2015-02-15,9,604,0.957103956255667,6.40357419793482,FALSE,0.00389432666079979,FALSE
102,2015-05-02,2015-05-15,11,482,0.936951526946025,6.1779441140506,FALSE,0.0115439745467799,FALSE
103,2015-09-22,2015-09-28,4,140,0.982102597582662,4.9416424226093,FALSE,0.00403027468359161,FALSE
104,2016-03-01,2016-03-09,7,824,0.937073224724547,6.71417052990947,FALSE,0.00591688742998838,FALSE
106,2016-09-08,2016-09-17,10,99.95,0.97326018712864,4.60467006094641,FALSE,0.000484398469783574,FALSE
107,2016-10-30,2016-11-16,12,87.1,0.996270799070749,4.46705688385846,FALSE,0.0222320570218804,FALSE
109,2017-09-20,2017-09-28,8,87.6,0.973930243644804,4.47278099794235,FALSE,0.00122267642021527,FALSE
110,2019-09-03,2019-09-09,7,104,0.972609537351626,4.64439089914137,FALSE,0.000474459401738104,FALSE
111,2019-12-27,2020-01-02,4,374,0.972361066721095,5.92425579741453,FALSE,0.00800757858668437,FALSE
113,2022-10-12,2022-10-30,10,156,0.985119629338834,5.04985600724954,FALSE,0.00704832583093966,FALSE
115,2024-06-04,2024-06-29,15,161,0.959712079009739,5.08140436498446,FALSE,0.00246188886134013,FALSE
116,2024-10-13,2024-10-21,6,169.5,0.968179390864333,5.1328529268205,FALSE,5.51517358532826e-07,FALSE
119,2026-04-01,2026-04-24,15,355,0.974755318253773,5.87211778947542,FALSE,0.00906230929953016,FALSE
