"GroupID","start_date","end_date","n_days","median_flow","event_AGWRC","logQ","IQR_flagged_outlier","cooks_distance","cooks_flagged"
1,1942-11-07,1942-11-22,7,340,0.982203897142212,5.82894561761021,FALSE,0.00837131574842617,FALSE
2,1943-02-15,1943-03-05,10,664,0.932471464815372,6.49828214947643,FALSE,0.0166004494517694,FALSE
3,1946-01-03,1946-01-18,10,1120,0.926383706876094,7.02108396428914,FALSE,0.0498186678685219,FALSE
4,1946-11-27,1946-12-15,8,273.5,0.988703941085381,5.61130162186204,FALSE,0.0118325216626864,FALSE
5,1949-05-31,1949-06-13,11,299,0.948372122429305,5.70044357339069,FALSE,0.000484712067714563,FALSE
6,1950-04-08,1950-04-18,9,460,0.967361471864093,6.13122648948314,FALSE,0.0016451586818574,FALSE
8,1957-02-05,1957-02-18,7,1080,0.93234259154004,6.98471632011827,FALSE,0.0327839965392635,FALSE
9,1960-04-22,1960-05-07,9,476,0.951186134322049,6.16541785423142,FALSE,0.000633569649275694,FALSE
10,1963-04-02,1963-04-17,8,553.5,0.964393927788119,6.31626175214869,FALSE,0.000762736379665938,FALSE
11,1965-05-15,1965-05-20,4,215.5,0.921541837080243,5.3729609095438,FALSE,0.00955257288760903,FALSE
12,1967-04-10,1967-04-26,12,340,0.979629724702613,5.82894561761021,FALSE,0.00682355212987879,FALSE
13,1968-04-05,1968-04-23,16,292.5,0.971273254458756,5.67846466667191,FALSE,0.00282584008385105,FALSE
14,1968-12-31,1969-01-10,7,212,0.944207757248806,5.35658627467201,FALSE,0.000786734183294135,FALSE
15,1970-11-25,1970-12-09,13,234,0.964077192170949,5.4553211153577,FALSE,0.000994909830372199,FALSE
17,1973-11-16,1973-11-26,5,194,0.999344147272263,5.26785815906333,FALSE,0.0201972390576856,FALSE
18,1974-04-19,1974-05-02,9,510,0.948256860634853,6.23441072571837,FALSE,0.00159146555572078,FALSE
20,1976-02-07,1976-03-05,16,784,0.966520408637557,6.66440902035041,FALSE,0.00124886376245153,FALSE
21,1976-04-15,1976-04-29,13,420,0.962527804090013,6.04025471127741,FALSE,0.000484217207163527,FALSE
23,1978-02-10,1978-02-27,13,756,0.981408027628731,6.62804137617953,FALSE,0.0127598215561794,FALSE
24,1980-06-05,1980-06-18,12,174,0.925234620728882,5.15905529921453,FALSE,0.00708453651304013,FALSE
25,1981-03-13,1981-03-29,12,188,0.979963959642518,5.23644196282995,FALSE,0.00696063801356326,FALSE
27,1982-09-04,1982-09-17,8,40,0.956207292789362,3.68887945411394,FALSE,0.00459993251992281,FALSE
28,1984-12-17,1984-12-29,9,380,0.982660120116914,5.94017125272043,FALSE,0.00918917182242799,FALSE
29,1985-03-06,1985-03-21,11,374,0.978866391343968,5.92425579741453,FALSE,0.00668406076310468,FALSE
30,1985-09-08,1985-09-19,10,57.5,0.922617415250666,4.0517849478033,FALSE,0.0152542331441951,FALSE
31,1986-02-27,1986-03-12,14,541.5,0.962690472756108,6.29434306644105,FALSE,0.000414296146797139,FALSE
32,1986-03-26,1986-04-04,9,390,0.971041362646777,5.96614673912369,FALSE,0.00290156746329746,FALSE
33,1986-04-22,1986-05-12,15,319,0.934181978921818,5.76519110278484,FALSE,0.00509426262673148,FALSE
34,1986-06-06,1986-06-22,7,59,0.928165209847807,4.07753744390572,FALSE,0.00896150282346927,FALSE
35,1989-08-30,1989-09-11,8,78.5,0.93075139115102,4.36309862478836,FALSE,0.00581822989477114,FALSE
36,1990-06-03,1990-06-14,6,540.5,0.811312941205845,6.29249463707926,FALSE,0.406936311878415,TRUE
37,1990-09-20,1990-10-09,11,68,0.962187212576873,4.21950770517611,FALSE,0.00451160216263798,FALSE
38,1991-05-22,1991-06-06,12,94.5,0.922915910432301,4.5485998344997,FALSE,0.0106990269715679,FALSE
39,1992-09-10,1992-09-25,10,91.5,0.917237683646651,4.51633897228148,FALSE,0.0161550084453933,FALSE
40,1993-02-04,1993-02-11,8,413.5,0.981907015560252,6.02465751446375,FALSE,0.00911020655165201,FALSE
