"GroupID","start_date","end_date","n_days","median_flow","event_AGWRC","logQ","IQR_flagged_outlier","cooks_distance","cooks_flagged"
36,1971-11-12,1971-11-23,10,365,0.972805730426128,5.89989735358249,FALSE,0.00137826048678374,FALSE
37,1971-12-14,1971-12-30,8,390,0.971083749694872,5.96614673912369,FALSE,0.00103391516555228,FALSE
38,1972-09-08,1972-09-21,8,146.5,0.983186234395319,4.98702542845712,FALSE,0.00733017907368606,FALSE
40,1974-02-27,1974-03-15,8,380,0.994614812074961,5.94017125272043,FALSE,0.0250435442213172,FALSE
41,1974-04-14,1974-05-02,13,388,0.960604229926651,5.96100533962327,FALSE,0.000670383690375748,FALSE
42,1974-10-22,1974-11-04,8,139.5,0.996296350646396,4.93806460126142,FALSE,0.0417245071686344,FALSE
43,1974-12-22,1975-01-06,7,371,0.958498849221345,5.91620206260743,FALSE,0.0014741132136505,FALSE
44,1975-10-04,1975-10-07,4,618,0.924397598682137,6.42648845745769,FALSE,0.0959913000033346,TRUE
45,1975-10-27,1975-11-06,8,410.5,0.962010072102528,6.01737592889248,FALSE,0.000264871346782592,FALSE
46,1976-01-10,1976-01-23,6,475.5,0.961016354752123,6.16436688198544,FALSE,0.000293513411869086,FALSE
47,1976-04-10,1976-04-25,16,377,0.965451915018767,5.93224518744801,FALSE,2.33655382683633e-07,FALSE
48,1977-04-14,1977-05-01,12,299,0.964807821101901,5.70044357339069,FALSE,0.000175849931699162,FALSE
49,1977-05-12,1977-05-24,11,139,0.970640060332859,4.93447393313069,FALSE,0.000761220403013583,FALSE
52,1980-05-06,1980-05-17,7,544,0.956037418126133,6.29894924685594,FALSE,0.00231907274251503,FALSE
57,1981-11-10,1981-11-23,10,141.5,0.97783829801901,4.95229971708329,FALSE,0.00146387876249879,FALSE
58,1982-05-06,1982-05-19,10,276,0.947248947012365,5.62040086571715,FALSE,0.0114551519666798,FALSE
59,1982-12-26,1983-01-09,10,243.5,0.965752685299664,5.49511694252264,FALSE,0.00033816336135387,FALSE
61,1985-04-05,1985-04-24,14,275.5,0.983535071763153,5.61858762859297,FALSE,0.00629070906309485,FALSE
62,1986-03-27,1986-04-04,9,406,0.965292540961245,6.00635315960173,FALSE,4.10820069503586e-06,FALSE
63,1986-04-28,1986-05-18,16,287,0.969756505508738,5.65948221575962,FALSE,0.000102024781119419,FALSE
66,1989-01-22,1989-02-02,8,213,0.967131916685817,5.36129216570943,FALSE,0.000348303390517147,FALSE
71,1991-01-28,1991-02-05,7,568,0.956176400965679,6.34212141872115,FALSE,0.00215228468686338,FALSE
72,1991-04-19,1991-05-05,9,434,0.973817804795447,6.07304453410041,FALSE,0.00320423544957343,FALSE
73,1992-04-08,1992-04-19,7,320,0.974674665934136,5.76832099579377,FALSE,0.00155666579960887,FALSE
74,1992-10-19,1992-10-30,10,201.5,0.978705499904388,5.30578938138674,FALSE,0.00264118126975946,FALSE
75,1996-10-26,1996-11-04,8,507.5,0.963584012394124,6.22949671091594,FALSE,1.05719808657915e-05,FALSE
76,1996-12-24,1997-01-08,11,709,0.962711264815624,6.56385552653213,FALSE,0.000485998097585469,FALSE
77,1997-11-27,1997-12-16,11,282,0.983015070282507,5.64190707093811,FALSE,0.00593854837525147,FALSE
78,1998-08-24,1998-09-02,8,78,0.946227064360618,4.35670882668959,TRUE,0.220331528211478,TRUE
79,1999-11-12,1999-11-19,8,245.5,0.96425795505428,5.50329694723457,FALSE,0.000679623340530556,FALSE
82,2000-10-07,2000-10-30,14,124,0.984383730452749,4.82028156560504,FALSE,0.00959180774284874,FALSE
83,2001-04-09,2001-04-25,10,389.5,0.963635466113801,5.9648638653108,FALSE,8.19327754476409e-05,FALSE
84,2001-11-09,2001-11-23,11,61.4,0.998016036463737,4.1174098351531,TRUE,0.0935416503609861,TRUE
86,2002-02-12,2002-02-25,8,108,0.984986454534888,4.68213122712422,FALSE,0.0108831878124714,FALSE
87,2003-01-11,2003-01-24,9,345,0.938859867389062,5.84354441703136,FALSE,0.0200415967974804,FALSE
88,2003-12-29,2004-01-02,5,883,0.950826890710317,6.78332520060396,FALSE,0.00791434990546405,FALSE
89,2004-02-17,2004-02-29,10,541,0.970822728794891,6.29341927884648,FALSE,0.00366769488105817,FALSE
91,2005-04-11,2005-04-19,8,730,0.942691756468544,6.59304453414244,FALSE,0.0288187273878926,FALSE
92,2005-05-05,2005-05-18,10,391.5,0.971711136888466,5.96998551543086,FALSE,0.0012880908893686,FALSE
93,2005-06-14,2005-06-28,9,133,0.946399016129227,4.89034912822175,FALSE,0.0678865408026315,TRUE
95,2006-03-12,2006-04-06,15,260,0.989847073946158,5.56068163101553,FALSE,0.0125617968741775,FALSE
96,2006-12-07,2006-12-21,13,412,0.964505863942991,6.02102334934953,FALSE,3.19600831926982e-06,FALSE
98,2008-05-25,2008-05-30,4,415.5,0.940940671548176,6.0294826142955,FALSE,0.0190213595949029,FALSE
101,2012-02-06,2012-02-28,11,452,0.987280380931073,6.11368217983223,FALSE,0.0208718992173685,FALSE
102,2012-03-09,2012-03-20,11,529,0.966803711492682,6.2709884318583,FALSE,0.0008417383917689,FALSE
103,2012-04-08,2012-04-18,11,294,0.981423455868553,5.68357976733868,FALSE,0.00491047960265774,FALSE
104,2012-11-26,2012-12-07,11,204,0.984286530619354,5.31811999384422,FALSE,0.00751583860720661,FALSE
105,2013-10-28,2013-11-14,13,227,0.978485883644394,5.4249500174814,FALSE,0.00257492416210151,FALSE
106,2015-10-20,2015-10-27,8,215.5,0.979713094765994,5.3729609095438,FALSE,0.00333972596646116,FALSE
107,2017-02-04,2017-02-22,12,238,0.974709733204279,5.47227067367148,FALSE,0.000906889227860814,FALSE
108,2017-11-22,2017-12-05,13,142,0.983981195241765,4.95582705760126,FALSE,0.00863459666974285,FALSE
110,2018-03-26,2018-04-15,18,317.5,0.969822896497513,5.76047781833275,FALSE,0.000211917109207337,FALSE
111,2018-07-07,2018-07-13,7,352,0.945630213429193,5.8636311755981,FALSE,0.0113713594016516,FALSE
113,2019-05-20,2019-05-30,9,655,0.961092085581737,6.48463523563525,FALSE,2.86668856319183e-07,FALSE
115,2021-01-12,2021-01-24,12,695.5,0.972364960915407,6.5446310113635,FALSE,0.0121211750372838,FALSE
116,2021-03-12,2021-03-16,5,675,0.957699305678381,6.51471269087253,FALSE,0.000782167833528075,FALSE
118,2021-05-10,2021-05-23,12,373,0.974044987470702,5.92157841964382,FALSE,0.00204213731010693,FALSE
120,2021-11-07,2021-11-24,12,406,0.985265382117314,6.00635315960173,FALSE,0.01337846201763,FALSE
121,2021-11-29,2021-12-16,13,235,0.983099447906518,5.45958551414416,FALSE,0.00591589032711962,FALSE
123,2024-06-10,2024-06-26,12,116.5,0.931706166724937,4.75789127300576,FALSE,0.211472645142996,TRUE
124,2024-09-08,2024-09-17,8,60.1,0.951458615210962,4.09600984154116,TRUE,0.261258632159855,TRUE
125,2024-10-24,2024-11-10,14,210,0.990674797412277,5.34710753071747,FALSE,0.0156864453444092,FALSE
126,2025-03-15,2025-03-27,7,371,0.976862777099759,5.91620206260743,FALSE,0.00358725680814655,FALSE
127,2026-04-01,2026-04-24,13,162,0.973504729361616,5.08759633523238,FALSE,7.00900337077625e-05,FALSE
