"GroupID","start_date","end_date","n_days","median_flow","event_AGWRC","logQ","IQR_flagged_outlier","cooks_distance","cooks_flagged"
1,1936-02-23,1936-03-09,9,453,0.96580712434984,6.11589212548303,FALSE,0.0133341984043353,FALSE
2,1940-11-23,1940-12-07,9,269,0.981857685761572,5.59471137960184,FALSE,0.00659813973103374,FALSE
3,1946-12-01,1946-12-17,9,156,0.992572138361438,5.04985600724954,FALSE,0.0200513274535305,FALSE
7,1957-06-18,1957-06-25,7,101,0.950020354171261,4.61512051684126,FALSE,0.00820211343282879,FALSE
8,1958-09-06,1958-09-16,9,110,0.963023703149432,4.70048036579242,FALSE,0.000214698233649439,FALSE
9,1965-05-09,1965-06-07,23,130,0.978509344178778,4.86753445045558,FALSE,0.00440602132274514,FALSE
10,1966-06-28,1966-07-22,17,46,0.93768749814073,3.8286413964891,FALSE,0.0537960112083432,FALSE
11,1966-08-28,1966-09-12,9,40,0.940425420361724,3.68887945411394,FALSE,0.0451379953816937,FALSE
12,1967-03-28,1967-04-13,8,217.5,0.9703446353573,5.38219885052874,FALSE,1.32543549879196e-08,FALSE
13,1969-04-29,1969-05-08,8,230,0.960876080400162,5.4380793089232,FALSE,0.00501689398275226,FALSE
14,1970-02-25,1970-03-11,9,250,0.985409122926435,5.52146091786225,FALSE,0.0116551285834619,FALSE
15,1970-11-23,1970-12-08,12,105.5,0.974342846615719,4.65871095291612,FALSE,0.00293190028629315,FALSE
16,1971-03-09,1971-03-25,9,312,0.968209987720641,5.74300318780948,FALSE,0.00178295964900055,FALSE
17,1971-04-14,1971-04-27,9,285,0.96521393131924,5.65248918026865,FALSE,0.00352401874440787,FALSE
18,1971-11-13,1971-11-19,7,243,0.971828275555632,5.49306144334055,FALSE,2.91343915501149e-05,FALSE
19,1972-05-27,1972-06-17,12,235,0.963480563854968,5.45958551414416,FALSE,0.00291923223250142,FALSE
20,1973-06-07,1973-06-16,8,233.5,0.969672466648743,5.45318207710895,FALSE,7.05946974123498e-05,FALSE
21,1973-10-05,1973-10-18,7,87,0.992778979570282,4.46590811865458,FALSE,0.0368638655143398,FALSE
23,1975-05-02,1975-05-15,10,311.5,0.964281678377343,5.74139933822751,FALSE,0.00602932405667451,FALSE
25,1976-04-06,1976-04-30,21,288,0.973113482236693,5.66296048013595,FALSE,4.77388537907824e-05,FALSE
26,1976-07-07,1976-07-20,13,89,0.946606386247584,4.48863636973214,FALSE,0.0130199819386029,FALSE
27,1978-04-06,1978-04-17,12,368,0.973081395067279,5.90808293816893,FALSE,9.44527774586847e-05,FALSE
29,1980-06-10,1980-06-24,11,182,0.973249644286297,5.2040066870768,FALSE,0.000662796169825234,FALSE
30,1981-11-09,1981-11-23,10,76,0.995962724955514,4.33073334028633,FALSE,0.0583634387240212,FALSE
32,1983-07-16,1983-07-22,7,92,0.956880397901727,4.52178857704904,FALSE,0.00224453882603338,FALSE
34,1984-05-13,1984-05-22,9,312,0.965061175371486,5.74300318780948,FALSE,0.00500948214581264,FALSE
35,1985-02-23,1985-03-20,16,340.5,0.981739904909464,5.83041512558957,FALSE,0.006400810321376,FALSE
36,1985-03-30,1985-04-10,9,261,0.969982815490177,5.56452040732269,FALSE,0.000165846487544383,FALSE
38,1989-01-22,1989-02-03,11,195,0.979528494472861,5.27299955856375,FALSE,0.00409930324643428,FALSE
39,1989-05-23,1989-05-31,7,281,0.946034777694225,5.63835466933375,FALSE,0.0477092097597011,FALSE
40,1990-06-06,1990-07-08,21,132,0.96193884721852,4.88280192258637,FALSE,0.000750803646353186,FALSE
42,1990-09-17,1990-10-08,12,64,0.982162005994285,4.15888308335967,FALSE,0.0289996142451166,FALSE
43,1991-07-15,1991-07-25,8,35,0.946254142806,3.55534806148941,FALSE,0.0211305785392353,FALSE
45,1995-03-31,1995-04-11,12,175.5,0.983209863322885,5.16763904290592,FALSE,0.00757650017587713,FALSE
46,1995-07-20,1995-08-06,10,49,0.943041078906072,3.89182029811063,FALSE,0.0293580454265104,FALSE
47,1997-05-08,1997-05-29,16,357.5,0.962393908896325,5.87913536213406,FALSE,0.013189779924045,FALSE
49,2000-05-04,2000-05-16,12,264.5,0.937548525042708,5.57784125129835,FALSE,0.074501852840687,TRUE
50,2001-04-28,2001-05-15,12,144.5,0.958260154527645,4.97327950755249,FALSE,0.00270156558998301,FALSE
51,2002-02-16,2002-03-01,13,98,0.980229458883591,4.58496747867057,FALSE,0.00916771999616218,FALSE
52,2002-05-24,2002-06-06,14,67.55,0.94890240758312,4.21286806440621,FALSE,0.0111301647785307,FALSE
53,2005-01-01,2005-01-12,7,390,0.986435858238508,5.96614673912369,FALSE,0.0165234740982766,FALSE
55,2005-08-25,2005-09-10,13,49.8,0.959561294808175,3.90801498403061,FALSE,1.57802029013166e-05,FALSE
56,2006-05-28,2006-06-12,8,93.5,0.983476922672504,4.53796143629464,FALSE,0.0146665439104918,FALSE
57,2006-12-12,2006-12-21,6,289,0.976964336739321,5.66642668811243,FALSE,0.00157232097061986,FALSE
58,2007-06-23,2007-07-10,9,77.6,0.979072144784821,4.35156742718917,FALSE,0.0132715354815202,FALSE
59,2007-11-21,2007-12-14,11,64.2,0.999055498261927,4.16200321069592,FALSE,0.0961641917258205,TRUE
60,2008-06-04,2008-06-15,11,64.1,0.93429294784921,4.16044436392662,FALSE,0.0521265716323339,FALSE
62,2010-06-21,2010-07-05,11,75,0.944411271247768,4.31748811353631,FALSE,0.018519080187534,FALSE
64,2013-10-20,2013-10-27,6,53.1,0.963221864663076,3.97217692824789,FALSE,0.000730916840837086,FALSE
66,2017-07-13,2017-07-27,10,70,0.939630017201923,4.24849524204936,FALSE,0.0312439496409731,FALSE
67,2017-09-16,2017-10-06,14,37.65,0.947554227486634,3.6283329542459,FALSE,0.0165272639948434,FALSE
68,2017-12-19,2017-12-28,8,79,0.988304915825336,4.36944785246702,FALSE,0.0318434948719975,FALSE
69,2018-03-24,2018-04-10,6,232,0.951021645022838,5.44673737166631,FALSE,0.0204696971652925,FALSE
70,2019-08-29,2019-09-13,11,60,0.959538737659345,4.0943445622221,FALSE,0.000228720676778815,FALSE
72,2021-05-07,2021-05-28,19,204,0.973503674239151,5.31811999384422,FALSE,0.000575121714983672,FALSE
73,2021-11-28,2021-12-10,6,99.95,0.997951354491339,4.60467006094641,FALSE,0.040850805174403,FALSE
74,2022-06-07,2022-06-22,12,90.85,0.966503575039863,4.50920979484218,FALSE,0.000224138279505531,FALSE
75,2023-02-23,2023-03-10,10,245,0.979244614996461,5.50125821054473,FALSE,0.00371088129261308,FALSE
76,2023-08-11,2023-08-26,8,36.55,0.938056513853119,3.59868118619579,FALSE,0.0615284267514014,FALSE
77,2024-10-14,2024-10-30,16,145,0.980198144740742,4.97673374242057,FALSE,0.00518332650968027,FALSE
78,2025-04-21,2025-05-02,9,232,0.960862707006501,5.44673737166631,FALSE,0.00515806214232517,FALSE
79,2025-08-23,2025-09-01,10,111.5,0.957169741711495,4.71402459090017,FALSE,0.00241719187336891,FALSE
80,2025-10-06,2025-10-25,13,87.8,0.983199442958517,4.47506150064107,FALSE,0.0161661612082744,FALSE
82,2026-04-02,2026-04-24,17,124,0.971089476987054,4.82028156560504,FALSE,0.0007105203799346,FALSE
