"GroupID","start_date","end_date","n_days","median_flow","event_AGWRC","logQ","IQR_flagged_outlier","cooks_distance","cooks_flagged"
1,1930-04-21,1930-05-12,14,114.5,0.971626753927855,4.74057482299429,FALSE,0.000975428383742123,FALSE
2,1934-10-13,1934-10-29,10,135,0.977606934872347,4.90527477843843,FALSE,3.58021990671052e-08,FALSE
3,1935-10-04,1935-10-17,6,114,0.998946965371696,4.7361984483945,FALSE,0.0228455145250579,FALSE
5,1938-04-22,1938-05-06,13,174,0.979832088142671,5.15905529921453,FALSE,6.97780720009627e-06,FALSE
6,1940-03-23,1940-03-29,6,185.5,0.990166932884055,5.22305488204749,FALSE,0.00953982317234725,FALSE
8,1941-05-15,1941-05-28,12,123,0.976745831289355,4.81218435537242,FALSE,6.223494905409e-07,FALSE
10,1955-09-09,1955-09-22,6,103,0.971342072670791,4.63472898822964,FALSE,0.000785168486009093,FALSE
12,1962-08-07,1962-08-21,10,118,0.978910478301549,4.77068462446567,FALSE,0.00025202254870413,FALSE
13,1966-04-02,1966-04-11,8,97,0.975432818501712,4.57471097850338,FALSE,7.80952863901587e-06,FALSE
14,1966-08-24,1966-09-06,9,33,0.97367021761325,3.49650756146648,FALSE,0.0182903052946781,FALSE
15,1969-05-02,1969-05-14,9,80,0.981710876006811,4.38202663467388,FALSE,0.00433696685127746,FALSE
16,1971-11-11,1971-11-23,10,186,0.989989445846263,5.2257466737132,FALSE,0.00922296878279387,FALSE
18,1973-06-04,1973-06-16,10,216,0.975187265218822,5.37527840768417,FALSE,0.00465218721880357,FALSE
20,1974-02-26,1974-03-15,9,263,0.994392143611566,5.57215403217776,FALSE,0.0261172929045103,FALSE
21,1974-07-11,1974-07-17,6,123,0.952626913254186,4.81218435537242,FALSE,0.0270552768609797,FALSE
22,1976-04-06,1976-04-28,16,212.5,0.974248945242318,5.35894198836447,FALSE,0.00578965935809931,FALSE
23,1976-11-07,1976-11-25,12,209.5,0.97220315543343,5.34472373936219,FALSE,0.0092536452236063,FALSE
24,1978-04-03,1978-04-17,14,197.5,0.970908865230348,5.28573858434118,FALSE,0.00980074197982006,FALSE
27,1981-11-03,1981-11-23,11,80,0.964491493178058,4.38202663467388,FALSE,0.00532520350170323,FALSE
28,1982-05-03,1982-05-19,11,83,0.942218714046552,4.4188406077966,FALSE,0.0605975081363334,FALSE
29,1983-06-14,1983-06-27,8,130,0.998423712677463,4.86753445045558,FALSE,0.0216971859804148,FALSE
31,1984-06-07,1984-06-15,9,133,0.961066234550784,4.89034912822175,FALSE,0.0134305863618337,FALSE
32,1985-09-09,1985-09-21,8,69.5,0.972659113347916,4.24132675257075,FALSE,3.54501122263498e-06,FALSE
33,1986-03-29,1986-04-04,7,178,0.978619318030901,5.18178355029209,FALSE,0.000102002474886603,FALSE
34,1986-04-28,1986-05-11,8,120,0.980031037718879,4.78749174278205,FALSE,0.000511351329360479,FALSE
35,1986-06-01,1986-06-09,7,77,0.976196833772067,4.34380542185368,FALSE,0.0006095790834387,FALSE
36,1986-09-12,1986-10-08,16,47.5,0.981208931709807,3.8607297110406,FALSE,0.0261701132794966,FALSE
37,1987-07-17,1987-08-05,11,40,0.975481734124873,3.68887945411394,FALSE,0.014151816601886,FALSE
38,1990-06-26,1990-07-06,9,137,0.970761779577627,4.91998092582813,FALSE,0.00249908702827252,FALSE
39,1990-07-26,1990-08-05,7,92,0.980537417597041,4.52178857704904,FALSE,0.00179489476985527,FALSE
40,1992-04-02,1992-04-17,9,149,0.98145148462354,5.00394630594546,FALSE,0.000576927846461311,FALSE
41,1993-02-01,1993-02-10,7,229,0.964988825079024,5.43372200355424,FALSE,0.040294670207919,FALSE
42,1993-08-13,1993-08-31,13,74,0.972182143524546,4.30406509320417,FALSE,4.37704653612933e-05,FALSE
43,1994-05-13,1994-06-04,16,199.5,0.979413866409641,5.29581423632992,FALSE,0.000151119392452672,FALSE
44,1994-12-16,1995-01-04,10,128,0.989673782920661,4.85203026391962,FALSE,0.0074672379834875,FALSE
46,1997-06-08,1997-06-25,11,133,0.967732475240039,4.89034912822175,FALSE,0.0047307786195615,FALSE
47,1999-05-30,1999-06-12,12,74,0.970384738387997,4.30406509320417,FALSE,0.000496651451533125,FALSE
48,2000-05-03,2000-05-12,10,143,0.936212777770465,4.96284463025991,FALSE,0.0971624655370033,TRUE
50,2001-04-30,2001-05-15,11,79,0.979982560613402,4.36944785246702,FALSE,0.00284644369380071,FALSE
51,2002-02-18,2002-03-01,7,74.2,0.985058854280801,4.30676415017333,FALSE,0.011060311792483,FALSE
52,2002-11-26,2002-12-10,9,106,0.986087149421751,4.66343909411207,FALSE,0.00482848998782897,FALSE
53,2004-01-16,2004-01-29,5,260,0.998992331937526,5.56068163101553,FALSE,0.0501771383628178,FALSE
55,2005-06-09,2005-06-22,7,111,0.968919456717726,4.70953020131233,FALSE,0.00226912039971944,FALSE
57,2006-02-21,2006-03-12,14,136.5,0.973079871510213,4.91632461462501,FALSE,0.00108792931162211,FALSE
58,2006-05-21,2006-06-05,12,69.1,0.966181197585065,4.23555473077362,FALSE,0.00340721041041923,FALSE
59,2007-01-15,2007-02-01,8,219.5,0.973132459816478,5.39135223251523,FALSE,0.00892502732195624,FALSE
61,2008-05-21,2008-06-03,11,93.2,0.942626938225277,4.53474772169155,FALSE,0.051897801110974,FALSE
62,2010-06-21,2010-07-09,15,70.1,0.965982702636733,4.24992279404054,FALSE,0.00364142253184663,FALSE
63,2010-08-29,2010-09-19,15,37.7,0.96280078009425,3.62966009445396,FALSE,0.00724213202212534,FALSE
64,2011-05-24,2011-06-11,13,77.5,0.94287900689942,4.3502779363593,FALSE,0.0640162233478221,FALSE
65,2012-01-30,2012-02-19,10,138.5,0.990802241569765,4.93087032562739,FALSE,0.00896454426624296,FALSE
66,2012-04-10,2012-04-17,8,127,0.979124762652514,4.84418708645859,FALSE,0.000192507232813535,FALSE
68,2013-09-01,2013-09-15,10,69.05,0.969676980030538,4.2348308798553,FALSE,0.000654915510969873,FALSE
69,2015-08-19,2015-09-03,9,25.8,0.959220973647611,3.25037449192757,TRUE,0.0179775504124602,FALSE
71,2016-10-21,2016-11-08,10,85.85,0.998626685622801,4.45260158734348,FALSE,0.0344040656285252,FALSE
72,2017-02-13,2017-02-27,8,125,0.991366608166322,4.8283137373023,FALSE,0.00965262117995599,FALSE
75,2021-05-12,2021-05-25,11,178,0.983023522135249,5.18178355029209,FALSE,0.000931915090905734,FALSE
76,2021-09-09,2021-09-20,8,76.65,0.998594183568737,4.33924960531782,FALSE,0.0455679537738544,FALSE
80,2024-10-16,2024-10-29,10,143,0.99132177300879,4.96284463025991,FALSE,0.00982680460872656,FALSE
81,2024-11-23,2024-12-07,9,139,0.992791777520982,4.93447393313069,FALSE,0.0119331639371901,FALSE
