"GroupID","MAE","RMSE","MAPE","Bias","r2"
4,11.676790731204,17.4376708266479,9.09721269559352,-9.500122649516,0.0186690809434622
5,14.4702894526453,15.22566055931,7.22218359099755,11.0260789041317,0.876611430675844
6,9.31243970319822,10.1081265486831,7.32435252968501,9.23303129425445,0.983385268975298
10,7.62956797599918,11.9537249063399,2.06069349983133,-4.53748903969317,0.975128934738888
20,17.7876877906251,18.0898456585088,13.5755776978453,17.7876877906251,0.989251356979081
25,14.9936733369617,15.4539245683901,16.3163834699042,14.9936733369617,0.988291108954239
28,15.945551434131,20.5704612492467,11.5855400509054,-15.6131855093798,0.0000749034506255335
29,63.4178445061412,105.904419137371,12.802676924988,-37.6660683381808,0.754989624445416
33,3.38478634423312,3.90740956465109,4.30633043363422,3.21768097749367,0.832686413522755
34,5.69652292433974,6.96696732051949,7.21151795087898,-4.6294184930286,0.0641504927144936
36,10.1883317634703,14.3525538396616,9.01584412355341,-9.86090669388211,0.00917335826171766
38,3.46149938083059,3.83755319723694,6.35089874296279,3.20105506073804,0.909226913432268
42,1.25157403630121,1.63912106079577,2.54431344574448,1.18441401489877,0.420534451917492
44,285.784046619084,618.426415301817,20.3856091529342,-285.784046619084,0.159226047998352
45,12.82557776597,15.8390526859726,4.67959217026401,-12.82557776597,0.951290151228897
48,8.85891663178092,10.8346596330012,12.0355007458743,2.39818345476403,0.0617962399408276
50,8.1074450570133,8.73387677780511,8.82138926794152,-8.1074450570133,0.845368761101783
52,9.32900379488589,10.2001263038469,8.87955599304508,-9.32900379488589,0.876440506242596
53,11.4442501962747,13.9513587747327,4.47488451039055,-2.63802961998501,0.903141228187427
55,7.76016883800593,8.72820301336315,7.07898049412568,-7.02472499563226,0.640303897592719
59,27.5781276535591,29.0317672226418,12.8410777823292,-27.4696820975978,0.927181162303446
61,5.07122270723328,6.10963424350986,6.90220062043735,-5.01797139880664,0.0481861941252782
63,2.85209946266454,3.48831146520899,2.0979066235368,-0.477405326908328,0.936671346462347
64,5.88016000774296,8.61126474641919,6.20610791190136,-3.80077693747302,0.00213237637567241
67,3.55697416512959,4.91152111425314,4.03546333943834,-3.55697416512959,0.785988911573812
76,34.4344973141316,37.6248049697669,10.9482286072322,34.4344973141316,0.95026267710505
77,15.0323867442695,17.9291685299194,7.36602301805895,-15.0323867442695,0.909290809269455
79,4.21998256664042,4.94709885212998,5.30312790881397,-4.21998256664042,0.956403565069098
82,2.02742239629678,2.47220308120158,2.39252349057298,-1.94929923888097,0.968103143557905
85,6.25291331953491,7.50051627687303,9.67859792926993,2.94850273429106,0.0128993973035798
86,5.28073038449247,6.97384578682202,5.38297424144109,-5.05747812415162,0.822244497361438
90,4.21224528319427,4.52297883156429,4.35384646459462,4.21224528319427,0.994779279017436
