"Date","Flow","site_no","site_name","area_sqmi"
1989-04-27,297.136348,"01633000","Mount Jackson",508.9642
1989-04-28,364.451043,"01633000","Mount Jackson",508.9642
1989-04-29,352.888495,"01633000","Mount Jackson",508.9642
1989-04-30,388.611229,"01633000","Mount Jackson",508.9642
1989-05-01,846.566958,"01633000","Mount Jackson",508.9642
1989-05-02,1286.994218,"01633000","Mount Jackson",508.9642
1989-05-03,1510.68369,"01633000","Mount Jackson",508.9642
1989-05-04,1569.356096,"01633000","Mount Jackson",508.9642
1989-05-05,1145.292927,"01633000","Mount Jackson",508.9642
1989-05-06,1071.357592,"01633000","Mount Jackson",508.9642
1989-05-07,2575.438721,"01633000","Mount Jackson",508.9642
1989-05-08,3424.400838,"01633000","Mount Jackson",508.9642
1989-05-09,2094.436977,"01633000","Mount Jackson",508.9642
1989-05-10,1604.876702,"01633000","Mount Jackson",508.9642
1989-05-11,1859.637144,"01633000","Mount Jackson",508.9642
1989-05-12,1800.001482,"01633000","Mount Jackson",508.9642
1989-05-13,1339.862797,"01633000","Mount Jackson",508.9642
1989-05-14,1042.702998,"01633000","Mount Jackson",508.9642
1989-05-15,885.798903,"01633000","Mount Jackson",508.9642
1989-05-16,956.326554,"01633000","Mount Jackson",508.9642
1989-05-17,1212.42162,"01633000","Mount Jackson",508.9642
1989-05-18,1247.414988,"01633000","Mount Jackson",508.9642
1989-05-19,1047.868744,"01633000","Mount Jackson",508.9642
1989-05-20,895.126546,"01633000","Mount Jackson",508.9642
1989-05-21,810.40003,"01633000","Mount Jackson",508.9642
1989-05-22,754.740886,"01633000","Mount Jackson",508.9642
1989-05-23,711.151526,"01633000","Mount Jackson",508.9642
1989-05-24,677.738381,"01633000","Mount Jackson",508.9642
1989-05-25,648.014949,"01633000","Mount Jackson",508.9642
1989-05-26,617.132339,"01633000","Mount Jackson",508.9642
1989-05-27,587.324086,"01633000","Mount Jackson",508.9642
1989-05-28,557.944901,"01633000","Mount Jackson",508.9642
1989-05-29,529.28274,"01633000","Mount Jackson",508.9642
1989-05-30,501.627134,"01633000","Mount Jackson",508.9642
1989-05-31,474.70333,"01633000","Mount Jackson",508.9642
1989-06-01,447.323866,"01633000","Mount Jackson",508.9642
1989-06-02,418.899556,"01633000","Mount Jackson",508.9642
1989-06-03,389.976206,"01633000","Mount Jackson",508.9642
1989-06-04,361.859328,"01633000","Mount Jackson",508.9642
1989-06-05,335.871657,"01633000","Mount Jackson",508.9642
1989-06-06,327.987578,"01633000","Mount Jackson",508.9642
1989-06-07,399.261616,"01633000","Mount Jackson",508.9642
1989-06-08,617.415643,"01633000","Mount Jackson",508.9642
1989-06-09,730.965393,"01633000","Mount Jackson",508.9642
1989-06-10,753.161085,"01633000","Mount Jackson",508.9642
1989-06-11,768.203358,"01633000","Mount Jackson",508.9642
1989-06-12,667.813294,"01633000","Mount Jackson",508.9642
1989-06-13,574.054544,"01633000","Mount Jackson",508.9642
1989-06-14,515.487798,"01633000","Mount Jackson",508.9642
1989-06-15,480.051877,"01633000","Mount Jackson",508.9642
1989-06-16,458.401537,"01633000","Mount Jackson",508.9642
1989-06-17,458.644895,"01633000","Mount Jackson",508.9642
1989-06-18,499.698443,"01633000","Mount Jackson",508.9642
1989-06-19,527.337179,"01633000","Mount Jackson",508.9642
1989-06-20,490.976196,"01633000","Mount Jackson",508.9642
1989-06-21,487.367833,"01633000","Mount Jackson",508.9642
1989-06-22,555.95958,"01633000","Mount Jackson",508.9642
1989-06-23,587.179584,"01633000","Mount Jackson",508.9642
1989-06-24,565.733278,"01633000","Mount Jackson",508.9642
1989-06-25,527.884805,"01633000","Mount Jackson",508.9642
1989-06-26,465.745152,"01633000","Mount Jackson",508.9642
1989-06-27,422.735869,"01633000","Mount Jackson",508.9642
1989-06-28,389.78489,"01633000","Mount Jackson",508.9642
1989-06-29,369.483524,"01633000","Mount Jackson",508.9642
1989-06-30,349.393319,"01633000","Mount Jackson",508.9642
1989-07-01,323.801378,"01633000","Mount Jackson",508.9642
1989-07-02,301.589805,"01633000","Mount Jackson",508.9642
1989-07-03,280.059392,"01633000","Mount Jackson",508.9642
1989-07-04,258.848044,"01633000","Mount Jackson",508.9642
1989-07-05,241.925163,"01633000","Mount Jackson",508.9642
1989-07-06,273.445404,"01633000","Mount Jackson",508.9642
1989-07-07,300.534948,"01633000","Mount Jackson",508.9642
1989-07-08,284.350188,"01633000","Mount Jackson",508.9642
1989-07-09,270.194837,"01633000","Mount Jackson",508.9642
1989-07-10,278.103772,"01633000","Mount Jackson",508.9642
1989-07-11,295.305099,"01633000","Mount Jackson",508.9642
1989-07-12,282.27002,"01633000","Mount Jackson",508.9642
1989-07-13,259.512132,"01633000","Mount Jackson",508.9642
1989-07-14,325.380777,"01633000","Mount Jackson",508.9642
1989-07-15,403.779348,"01633000","Mount Jackson",508.9642
1989-07-16,378.476513,"01633000","Mount Jackson",508.9642
1989-07-17,453.111672,"01633000","Mount Jackson",508.9642
1989-07-18,521.454878,"01633000","Mount Jackson",508.9642
1989-07-19,468.098548,"01633000","Mount Jackson",508.9642
1989-07-20,416.179921,"01633000","Mount Jackson",508.9642
1989-07-21,489.618529,"01633000","Mount Jackson",508.9642
1989-07-22,588.058764,"01633000","Mount Jackson",508.9642
1989-07-23,547.957673,"01633000","Mount Jackson",508.9642
1989-07-24,472.463979,"01633000","Mount Jackson",508.9642
1989-07-25,397.20436,"01633000","Mount Jackson",508.9642
1989-07-26,349.718503,"01633000","Mount Jackson",508.9642
1989-07-27,360.745565,"01633000","Mount Jackson",508.9642
1989-07-28,375.516231,"01633000","Mount Jackson",508.9642
1989-07-29,345.038903,"01633000","Mount Jackson",508.9642
1989-07-30,314.947722,"01633000","Mount Jackson",508.9642
1989-07-31,287.092439,"01633000","Mount Jackson",508.9642
1989-08-01,276.500484,"01633000","Mount Jackson",508.9642
1989-08-02,264.573112,"01633000","Mount Jackson",508.9642
1989-08-03,242.988184,"01633000","Mount Jackson",508.9642
1989-08-04,225.831946,"01633000","Mount Jackson",508.9642
1989-08-05,208.997139,"01633000","Mount Jackson",508.9642
1989-08-06,191.84073,"01633000","Mount Jackson",508.9642
1989-08-07,175.447698,"01633000","Mount Jackson",508.9642
1989-08-08,163.838572,"01633000","Mount Jackson",508.9642
1989-08-09,154.040136,"01633000","Mount Jackson",508.9642
1989-08-10,143.368748,"01633000","Mount Jackson",508.9642
1989-08-11,176.974221,"01633000","Mount Jackson",508.9642
1989-08-12,282.468716,"01633000","Mount Jackson",508.9642
1989-08-13,377.330046,"01633000","Mount Jackson",508.9642
1989-08-14,381.026233,"01633000","Mount Jackson",508.9642
1989-08-15,337.951314,"01633000","Mount Jackson",508.9642
1989-08-16,301.224671,"01633000","Mount Jackson",508.9642
1989-08-17,278.987558,"01633000","Mount Jackson",508.9642
1989-08-18,263.586843,"01633000","Mount Jackson",508.9642
1989-08-19,290.644135,"01633000","Mount Jackson",508.9642
1989-08-20,331.475002,"01633000","Mount Jackson",508.9642
1989-08-21,329.458598,"01633000","Mount Jackson",508.9642
1989-08-22,396.259346,"01633000","Mount Jackson",508.9642
1989-08-23,462.368656,"01633000","Mount Jackson",508.9642
1989-08-24,498.455493,"01633000","Mount Jackson",508.9642
1989-08-25,542.398878,"01633000","Mount Jackson",508.9642
1989-08-26,629.654295,"01633000","Mount Jackson",508.9642
1989-08-27,680.349036,"01633000","Mount Jackson",508.9642
1989-08-28,579.235191,"01633000","Mount Jackson",508.9642
1989-08-29,474.885332,"01633000","Mount Jackson",508.9642
1989-08-30,403.168695,"01633000","Mount Jackson",508.9642
1989-08-31,363.760721,"01633000","Mount Jackson",508.9642
1989-09-01,335.078974,"01633000","Mount Jackson",508.9642
1989-09-02,311.305961,"01633000","Mount Jackson",508.9642
1989-09-03,290.788034,"01633000","Mount Jackson",508.9642
1989-09-04,272.262716,"01633000","Mount Jackson",508.9642
1989-09-05,255.013689,"01633000","Mount Jackson",508.9642
1989-09-06,238.928027,"01633000","Mount Jackson",508.9642
1989-09-07,223.703845,"01633000","Mount Jackson",508.9642
1989-09-08,209.110319,"01633000","Mount Jackson",508.9642
1989-09-09,207.888117,"01633000","Mount Jackson",508.9642
1989-09-10,214.588651,"01633000","Mount Jackson",508.9642
1989-09-11,199.178394,"01633000","Mount Jackson",508.9642
1989-09-12,172.965758,"01633000","Mount Jackson",508.9642
1989-09-13,196.829276,"01633000","Mount Jackson",508.9642
1989-09-14,227.628048,"01633000","Mount Jackson",508.9642
1989-09-15,216.710808,"01633000","Mount Jackson",508.9642
1989-09-16,201.852729,"01633000","Mount Jackson",508.9642
1989-09-17,379.651801,"01633000","Mount Jackson",508.9642
1989-09-18,563.846093,"01633000","Mount Jackson",508.9642
1989-09-19,484.083698,"01633000","Mount Jackson",508.9642
1989-09-20,401.3808,"01633000","Mount Jackson",508.9642
1989-09-21,336.906542,"01633000","Mount Jackson",508.9642
1989-09-22,311.658734,"01633000","Mount Jackson",508.9642
1989-09-23,364.976664,"01633000","Mount Jackson",508.9642
1989-09-24,427.292424,"01633000","Mount Jackson",508.9642
1989-09-25,411.666474,"01633000","Mount Jackson",508.9642
1989-09-26,370.371759,"01633000","Mount Jackson",508.9642
1989-09-27,519.902611,"01633000","Mount Jackson",508.9642
1989-09-28,692.593606,"01633000","Mount Jackson",508.9642
1989-09-29,615.289882,"01633000","Mount Jackson",508.9642
1989-09-30,506.384475,"01633000","Mount Jackson",508.9642
1989-10-01,421.991878,"01633000","Mount Jackson",508.9642
1989-10-02,505.822739,"01633000","Mount Jackson",508.9642
1989-10-03,747.895316,"01633000","Mount Jackson",508.9642
1989-10-04,827.971916,"01633000","Mount Jackson",508.9642
1989-10-05,713.972442,"01633000","Mount Jackson",508.9642
1989-10-06,596.547296,"01633000","Mount Jackson",508.9642
1989-10-07,517.80703,"01633000","Mount Jackson",508.9642
1989-10-08,468.853141,"01633000","Mount Jackson",508.9642
1989-10-09,435.053106,"01633000","Mount Jackson",508.9642
1989-10-10,410.041807,"01633000","Mount Jackson",508.9642
1989-10-11,389.714255,"01633000","Mount Jackson",508.9642
1989-10-12,372.009137,"01633000","Mount Jackson",508.9642
1989-10-13,355.658545,"01633000","Mount Jackson",508.9642
1989-10-14,339.846574,"01633000","Mount Jackson",508.9642
1989-10-15,324.125906,"01633000","Mount Jackson",508.9642
1989-10-16,308.415824,"01633000","Mount Jackson",508.9642
1989-10-17,292.91769,"01633000","Mount Jackson",508.9642
1989-10-18,547.645323,"01633000","Mount Jackson",508.9642
1989-10-19,877.330492,"01633000","Mount Jackson",508.9642
1989-10-20,1637.777017,"01633000","Mount Jackson",508.9642
1989-10-21,2284.580229,"01633000","Mount Jackson",508.9642
1989-10-22,1724.979905,"01633000","Mount Jackson",508.9642
1989-10-23,1168.640736,"01633000","Mount Jackson",508.9642
1989-10-24,851.373901,"01633000","Mount Jackson",508.9642
1989-10-25,686.074958,"01633000","Mount Jackson",508.9642
1989-10-26,585.966887,"01633000","Mount Jackson",508.9642
1989-10-27,528.055639,"01633000","Mount Jackson",508.9642
1989-10-28,488.398944,"01633000","Mount Jackson",508.9642
1989-10-29,459.613832,"01633000","Mount Jackson",508.9642
1989-10-30,435.901027,"01633000","Mount Jackson",508.9642
1989-10-31,414.894672,"01633000","Mount Jackson",508.9642
1989-11-01,404.36772,"01633000","Mount Jackson",508.9642
1989-11-02,400.091994,"01633000","Mount Jackson",508.9642
1989-11-03,388.824306,"01633000","Mount Jackson",508.9642
1989-11-04,372.362875,"01633000","Mount Jackson",508.9642
1989-11-05,354.568195,"01633000","Mount Jackson",508.9642
1989-11-06,338.00244,"01633000","Mount Jackson",508.9642
1989-11-07,322.596389,"01633000","Mount Jackson",508.9642
1989-11-08,316.739684,"01633000","Mount Jackson",508.9642
1989-11-09,341.681665,"01633000","Mount Jackson",508.9642
1989-11-10,388.197054,"01633000","Mount Jackson",508.9642
1989-11-11,401.181178,"01633000","Mount Jackson",508.9642
1989-11-12,375.352157,"01633000","Mount Jackson",508.9642
1989-11-13,345.75162,"01633000","Mount Jackson",508.9642
1989-11-14,321.307295,"01633000","Mount Jackson",508.9642
1989-11-15,302.033555,"01633000","Mount Jackson",508.9642
1989-11-16,285.872889,"01633000","Mount Jackson",508.9642
1989-11-17,822.043329,"01633000","Mount Jackson",508.9642
1989-11-18,1396.158869,"01633000","Mount Jackson",508.9642
1989-11-19,1062.590663,"01633000","Mount Jackson",508.9642
1989-11-20,730.81565,"01633000","Mount Jackson",508.9642
1989-11-21,539.120846,"01633000","Mount Jackson",508.9642
1989-11-22,438.84654,"01633000","Mount Jackson",508.9642
1989-11-23,380.600263,"01633000","Mount Jackson",508.9642
1989-11-24,347.08344,"01633000","Mount Jackson",508.9642
1989-11-25,325.746366,"01633000","Mount Jackson",508.9642
1989-11-26,357.210937,"01633000","Mount Jackson",508.9642
1989-11-27,426.573729,"01633000","Mount Jackson",508.9642
1989-11-28,456.60434,"01633000","Mount Jackson",508.9642
1989-11-29,443.572382,"01633000","Mount Jackson",508.9642
1989-11-30,407.666522,"01633000","Mount Jackson",508.9642
1989-12-01,370.291373,"01633000","Mount Jackson",508.9642
1989-12-02,343.457779,"01633000","Mount Jackson",508.9642
1989-12-03,324.852468,"01633000","Mount Jackson",508.9642
1989-12-04,310.865487,"01633000","Mount Jackson",508.9642
1989-12-05,299.387721,"01633000","Mount Jackson",508.9642
1989-12-06,289.267257,"01633000","Mount Jackson",508.9642
1989-12-07,279.892772,"01633000","Mount Jackson",508.9642
1989-12-08,270.878479,"01633000","Mount Jackson",508.9642
1989-12-09,262.096875,"01633000","Mount Jackson",508.9642
1989-12-10,253.614111,"01633000","Mount Jackson",508.9642
1989-12-11,245.450479,"01633000","Mount Jackson",508.9642
1989-12-12,237.556916,"01633000","Mount Jackson",508.9642
1989-12-13,237.366686,"01633000","Mount Jackson",508.9642
1989-12-14,236.993101,"01633000","Mount Jackson",508.9642
1989-12-15,227.082502,"01633000","Mount Jackson",508.9642
1989-12-16,216.548913,"01633000","Mount Jackson",508.9642
1989-12-17,212.418325,"01633000","Mount Jackson",508.9642
1989-12-18,207.951588,"01633000","Mount Jackson",508.9642
1989-12-19,198.36596,"01633000","Mount Jackson",508.9642
1989-12-20,189.925773,"01633000","Mount Jackson",508.9642
1989-12-21,182.683711,"01633000","Mount Jackson",508.9642
1989-12-22,176.494777,"01633000","Mount Jackson",508.9642
1989-12-23,170.730005,"01633000","Mount Jackson",508.9642
1989-12-24,164.978956,"01633000","Mount Jackson",508.9642
1989-12-25,159.522651,"01633000","Mount Jackson",508.9642
1989-12-26,154.333474,"01633000","Mount Jackson",508.9642
1989-12-27,149.375418,"01633000","Mount Jackson",508.9642
1989-12-28,144.611387,"01633000","Mount Jackson",508.9642
1989-12-29,180.541639,"01633000","Mount Jackson",508.9642
1989-12-30,247.846615,"01633000","Mount Jackson",508.9642
1989-12-31,290.308595,"01633000","Mount Jackson",508.9642
1990-01-01,727.555972,"01633000","Mount Jackson",508.9642
1990-01-02,1485.157227,"01633000","Mount Jackson",508.9642
1990-01-03,1536.683813,"01633000","Mount Jackson",508.9642
1990-01-04,1097.014674,"01633000","Mount Jackson",508.9642
1990-01-05,756.357738,"01633000","Mount Jackson",508.9642
1990-01-06,589.596038,"01633000","Mount Jackson",508.9642
1990-01-07,484.89051,"01633000","Mount Jackson",508.9642
1990-01-08,421.013085,"01633000","Mount Jackson",508.9642
1990-01-09,463.33623,"01633000","Mount Jackson",508.9642
1990-01-10,521.603699,"01633000","Mount Jackson",508.9642
1990-01-11,485.43372,"01633000","Mount Jackson",508.9642
1990-01-12,450.054827,"01633000","Mount Jackson",508.9642
1990-01-13,429.285876,"01633000","Mount Jackson",508.9642
1990-01-14,407.228371,"01633000","Mount Jackson",508.9642
1990-01-15,384.117434,"01633000","Mount Jackson",508.9642
1990-01-16,364.386118,"01633000","Mount Jackson",508.9642
1990-01-17,348.443668,"01633000","Mount Jackson",508.9642
1990-01-18,336.388847,"01633000","Mount Jackson",508.9642
1990-01-19,326.998595,"01633000","Mount Jackson",508.9642
1990-01-20,317.513763,"01633000","Mount Jackson",508.9642
1990-01-21,307.012179,"01633000","Mount Jackson",508.9642
1990-01-22,298.191863,"01633000","Mount Jackson",508.9642
1990-01-23,289.941589,"01633000","Mount Jackson",508.9642
1990-01-24,280.035971,"01633000","Mount Jackson",508.9642
1990-01-25,269.965738,"01633000","Mount Jackson",508.9642
1990-01-26,327.869877,"01633000","Mount Jackson",508.9642
1990-01-27,463.101335,"01633000","Mount Jackson",508.9642
1990-01-28,518.680153,"01633000","Mount Jackson",508.9642
1990-01-29,471.011651,"01633000","Mount Jackson",508.9642
1990-01-30,572.612257,"01633000","Mount Jackson",508.9642
1990-01-31,849.930967,"01633000","Mount Jackson",508.9642
1990-02-01,909.55739,"01633000","Mount Jackson",508.9642
1990-02-02,734.251984,"01633000","Mount Jackson",508.9642
1990-02-03,611.98267,"01633000","Mount Jackson",508.9642
1990-02-04,608.346604,"01633000","Mount Jackson",508.9642
1990-02-05,743.213703,"01633000","Mount Jackson",508.9642
1990-02-06,817.975612,"01633000","Mount Jackson",508.9642
1990-02-07,717.551052,"01633000","Mount Jackson",508.9642
1990-02-08,612.917967,"01633000","Mount Jackson",508.9642
1990-02-09,544.404776,"01633000","Mount Jackson",508.9642
1990-02-10,504.093478,"01633000","Mount Jackson",508.9642
1990-02-11,715.452066,"01633000","Mount Jackson",508.9642
1990-02-12,968.427486,"01633000","Mount Jackson",508.9642
1990-02-13,879.27516,"01633000","Mount Jackson",508.9642
1990-02-14,713.00018,"01633000","Mount Jackson",508.9642
1990-02-15,591.656713,"01633000","Mount Jackson",508.9642
1990-02-16,522.737639,"01633000","Mount Jackson",508.9642
1990-02-17,481.056486,"01633000","Mount Jackson",508.9642
1990-02-18,454.215992,"01633000","Mount Jackson",508.9642
1990-02-19,433.829428,"01633000","Mount Jackson",508.9642
1990-02-20,416.223298,"01633000","Mount Jackson",508.9642
1990-02-21,400.227911,"01633000","Mount Jackson",508.9642
1990-02-22,385.417242,"01633000","Mount Jackson",508.9642
1990-02-23,387.060107,"01633000","Mount Jackson",508.9642
1990-02-24,467.510265,"01633000","Mount Jackson",508.9642
1990-02-25,660.499666,"01633000","Mount Jackson",508.9642
1990-02-26,730.740324,"01633000","Mount Jackson",508.9642
1990-02-27,618.105827,"01633000","Mount Jackson",508.9642
1990-02-28,524.50686,"01633000","Mount Jackson",508.9642
1990-03-01,467.619347,"01633000","Mount Jackson",508.9642
1990-03-02,431.825986,"01633000","Mount Jackson",508.9642
1990-03-03,406.943193,"01633000","Mount Jackson",508.9642
1990-03-04,387.88438,"01633000","Mount Jackson",508.9642
1990-03-05,372.144731,"01633000","Mount Jackson",508.9642
1990-03-06,358.25565,"01633000","Mount Jackson",508.9642
1990-03-07,344.907647,"01633000","Mount Jackson",508.9642
1990-03-08,331.720937,"01633000","Mount Jackson",508.9642
1990-03-09,318.995247,"01633000","Mount Jackson",508.9642
1990-03-10,306.753549,"01633000","Mount Jackson",508.9642
1990-03-11,294.660504,"01633000","Mount Jackson",508.9642
1990-03-12,282.472942,"01633000","Mount Jackson",508.9642
1990-03-13,270.112374,"01633000","Mount Jackson",508.9642
1990-03-14,257.474942,"01633000","Mount Jackson",508.9642
1990-03-15,244.597092,"01633000","Mount Jackson",508.9642
1990-03-16,231.701555,"01633000","Mount Jackson",508.9642
1990-03-17,233.831471,"01633000","Mount Jackson",508.9642
1990-03-18,289.689982,"01633000","Mount Jackson",508.9642
1990-03-19,362.521813,"01633000","Mount Jackson",508.9642
1990-03-20,379.910712,"01633000","Mount Jackson",508.9642
1990-03-21,447.971545,"01633000","Mount Jackson",508.9642
1990-03-22,504.274511,"01633000","Mount Jackson",508.9642
1990-03-23,455.999457,"01633000","Mount Jackson",508.9642
1990-03-24,403.819037,"01633000","Mount Jackson",508.9642
1990-03-25,416.189513,"01633000","Mount Jackson",508.9642
1990-03-26,462.648202,"01633000","Mount Jackson",508.9642
1990-03-27,457.573614,"01633000","Mount Jackson",508.9642
1990-03-28,423.690678,"01633000","Mount Jackson",508.9642
1990-03-29,384.282421,"01633000","Mount Jackson",508.9642
1990-03-30,357.919077,"01633000","Mount Jackson",508.9642
1990-03-31,350.030314,"01633000","Mount Jackson",508.9642
1990-04-01,390.35516,"01633000","Mount Jackson",508.9642
1990-04-02,426.131279,"01633000","Mount Jackson",508.9642
1990-04-03,425.862079,"01633000","Mount Jackson",508.9642
1990-04-04,414.392446,"01633000","Mount Jackson",508.9642
1990-04-05,383.258822,"01633000","Mount Jackson",508.9642
1990-04-06,370.444989,"01633000","Mount Jackson",508.9642
1990-04-07,527.750777,"01633000","Mount Jackson",508.9642
1990-04-08,893.727866,"01633000","Mount Jackson",508.9642
1990-04-09,1002.192497,"01633000","Mount Jackson",508.9642
1990-04-10,794.235849,"01633000","Mount Jackson",508.9642
1990-04-11,621.323692,"01633000","Mount Jackson",508.9642
1990-04-12,522.010077,"01633000","Mount Jackson",508.9642
1990-04-13,464.351091,"01633000","Mount Jackson",508.9642
1990-04-14,426.96386,"01633000","Mount Jackson",508.9642
1990-04-15,400.778421,"01633000","Mount Jackson",508.9642
1990-04-16,419.658424,"01633000","Mount Jackson",508.9642
1990-04-17,449.098788,"01633000","Mount Jackson",508.9642
1990-04-18,436.930201,"01633000","Mount Jackson",508.9642
1990-04-19,406.976719,"01633000","Mount Jackson",508.9642
1990-04-20,374.072614,"01633000","Mount Jackson",508.9642
1990-04-21,349.528404,"01633000","Mount Jackson",508.9642
1990-04-22,371.198084,"01633000","Mount Jackson",508.9642
1990-04-23,402.148066,"01633000","Mount Jackson",508.9642
1990-04-24,386.107041,"01633000","Mount Jackson",508.9642
1990-04-25,355.339713,"01633000","Mount Jackson",508.9642
1990-04-26,324.414185,"01633000","Mount Jackson",508.9642
1990-04-27,299.80281,"01633000","Mount Jackson",508.9642
1990-04-28,279.606727,"01633000","Mount Jackson",508.9642
1990-04-29,261.685335,"01633000","Mount Jackson",508.9642
1990-04-30,273.704396,"01633000","Mount Jackson",508.9642
1990-05-01,287.882454,"01633000","Mount Jackson",508.9642
1990-05-02,272.098301,"01633000","Mount Jackson",508.9642
1990-05-03,254.135275,"01633000","Mount Jackson",508.9642
1990-05-04,237.201679,"01633000","Mount Jackson",508.9642
1990-05-05,226.196409,"01633000","Mount Jackson",508.9642
1990-05-06,268.63811,"01633000","Mount Jackson",508.9642
1990-05-07,309.642482,"01633000","Mount Jackson",508.9642
1990-05-08,294.19017,"01633000","Mount Jackson",508.9642
1990-05-09,272.467613,"01633000","Mount Jackson",508.9642
1990-05-10,248.659431,"01633000","Mount Jackson",508.9642
1990-05-11,385.90248,"01633000","Mount Jackson",508.9642
1990-05-12,560.836692,"01633000","Mount Jackson",508.9642
1990-05-13,544.408631,"01633000","Mount Jackson",508.9642
1990-05-14,466.779962,"01633000","Mount Jackson",508.9642
1990-05-15,380.631803,"01633000","Mount Jackson",508.9642
1990-05-16,327.782938,"01633000","Mount Jackson",508.9642
1990-05-17,294.238918,"01633000","Mount Jackson",508.9642
1990-05-18,272.070794,"01633000","Mount Jackson",508.9642
1990-05-19,253.839166,"01633000","Mount Jackson",508.9642
1990-05-20,238.209287,"01633000","Mount Jackson",508.9642
1990-05-21,223.930741,"01633000","Mount Jackson",508.9642
1990-05-22,222.58174,"01633000","Mount Jackson",508.9642
1990-05-23,274.162155,"01633000","Mount Jackson",508.9642
1990-05-24,326.95801,"01633000","Mount Jackson",508.9642
1990-05-25,323.150352,"01633000","Mount Jackson",508.9642
1990-05-26,296.514941,"01633000","Mount Jackson",508.9642
1990-05-27,574.505735,"01633000","Mount Jackson",508.9642
1990-05-28,1047.614971,"01633000","Mount Jackson",508.9642
1990-05-29,1394.811193,"01633000","Mount Jackson",508.9642
1990-05-30,2075.317683,"01633000","Mount Jackson",508.9642
1990-05-31,2275.006787,"01633000","Mount Jackson",508.9642
1990-06-01,1653.28333,"01633000","Mount Jackson",508.9642
1990-06-02,1100.806845,"01633000","Mount Jackson",508.9642
1990-06-03,796.245529,"01633000","Mount Jackson",508.9642
1990-06-04,648.115641,"01633000","Mount Jackson",508.9642
1990-06-05,563.209974,"01633000","Mount Jackson",508.9642
1990-06-06,498.693266,"01633000","Mount Jackson",508.9642
1990-06-07,452.646387,"01633000","Mount Jackson",508.9642
1990-06-08,417.860249,"01633000","Mount Jackson",508.9642
1990-06-09,389.415983,"01633000","Mount Jackson",508.9642
1990-06-10,365.392083,"01633000","Mount Jackson",508.9642
1990-06-11,344.190031,"01633000","Mount Jackson",508.9642
1990-06-12,324.473706,"01633000","Mount Jackson",508.9642
1990-06-13,305.613569,"01633000","Mount Jackson",508.9642
1990-06-14,286.873504,"01633000","Mount Jackson",508.9642
1990-06-15,267.89781,"01633000","Mount Jackson",508.9642
1990-06-16,262.460623,"01633000","Mount Jackson",508.9642
1990-06-17,256.064914,"01633000","Mount Jackson",508.9642
1990-06-18,235.726429,"01633000","Mount Jackson",508.9642
1990-06-19,215.456792,"01633000","Mount Jackson",508.9642
1990-06-20,195.783061,"01633000","Mount Jackson",508.9642
1990-06-21,177.525512,"01633000","Mount Jackson",508.9642
1990-06-22,187.35619,"01633000","Mount Jackson",508.9642
1990-06-23,192.495978,"01633000","Mount Jackson",508.9642
1990-06-24,171.591085,"01633000","Mount Jackson",508.9642
1990-06-25,156.177952,"01633000","Mount Jackson",508.9642
1990-06-26,140.763736,"01633000","Mount Jackson",508.9642
1990-06-27,128.041643,"01633000","Mount Jackson",508.9642
1990-06-28,117.814919,"01633000","Mount Jackson",508.9642
1990-06-29,109.416882,"01633000","Mount Jackson",508.9642
1990-06-30,102.085731,"01633000","Mount Jackson",508.9642
1990-07-01,95.897678,"01633000","Mount Jackson",508.9642
1990-07-02,162.425757,"01633000","Mount Jackson",508.9642
1990-07-03,219.733449,"01633000","Mount Jackson",508.9642
1990-07-04,180.612563,"01633000","Mount Jackson",508.9642
1990-07-05,152.321852,"01633000","Mount Jackson",508.9642
1990-07-06,129.202277,"01633000","Mount Jackson",508.9642
1990-07-07,112.416367,"01633000","Mount Jackson",508.9642
1990-07-08,100.671435,"01633000","Mount Jackson",508.9642
1990-07-09,92.154152,"01633000","Mount Jackson",508.9642
1990-07-10,85.401251,"01633000","Mount Jackson",508.9642
1990-07-11,79.611318,"01633000","Mount Jackson",508.9642
1990-07-12,94.89472,"01633000","Mount Jackson",508.9642
1990-07-13,202.264397,"01633000","Mount Jackson",508.9642
1990-07-14,376.809626,"01633000","Mount Jackson",508.9642
1990-07-15,537.405032,"01633000","Mount Jackson",508.9642
1990-07-16,720.804762,"01633000","Mount Jackson",508.9642
1990-07-17,725.065205,"01633000","Mount Jackson",508.9642
1990-07-18,571.302844,"01633000","Mount Jackson",508.9642
1990-07-19,468.362189,"01633000","Mount Jackson",508.9642
1990-07-20,405.462753,"01633000","Mount Jackson",508.9642
1990-07-21,365.328326,"01633000","Mount Jackson",508.9642
1990-07-22,336.828839,"01633000","Mount Jackson",508.9642
1990-07-23,333.598636,"01633000","Mount Jackson",508.9642
1990-07-24,348.70255,"01633000","Mount Jackson",508.9642
1990-07-25,332.976534,"01633000","Mount Jackson",508.9642
1990-07-26,296.097178,"01633000","Mount Jackson",508.9642
1990-07-27,268.734491,"01633000","Mount Jackson",508.9642
1990-07-28,245.399376,"01633000","Mount Jackson",508.9642
1990-07-29,224.221188,"01633000","Mount Jackson",508.9642
1990-07-30,204.05575,"01633000","Mount Jackson",508.9642
1990-07-31,184.625413,"01633000","Mount Jackson",508.9642
1990-08-01,166.084194,"01633000","Mount Jackson",508.9642
1990-08-02,149.619303,"01633000","Mount Jackson",508.9642
1990-08-03,136.631066,"01633000","Mount Jackson",508.9642
