"GroupID","Day","Date","Forecast","Observed","AGWRC","Residuals"
17,1,1939-05-04,454.891438417019,428,0.947690496702124,26.8914384170193
17,2,1939-05-05,431.096293218969,394,0.947690496702124,37.0962932189686
17,3,1939-05-06,408.545860247129,361,0.947690496702124,47.5458602471287
17,4,1939-05-07,387.175029223198,338,0.947690496702124,49.1750292231978
17,5,1939-05-08,366.922095755192,317,0.947690496702124,49.9220957551915
17,6,1939-05-09,347.728583177222,300,0.947690496702124,47.7285831772217
17,7,1939-05-10,329.539073708747,292,0.947690496702124,37.539073708747
17,8,1939-05-11,312.3010484458,277,0.947690496702124,35.3010484458002
17,9,1939-05-12,295.964735722194,265,0.947690496702124,30.9647357221943
17,10,1939-05-13,280.482967402879,348,0.947690496702124,-67.5170325971209
17,11,1939-05-14,265.81104269452,678,0.947690496702124,-412.18895730548
17,12,1939-05-15,251.906599080079,540,0.947690496702124,-288.093400919921
17,13,1939-05-16,238.729490004743,433,0.947690496702124,-194.270509995257
17,14,1939-05-17,226.24166896004,384,0.947690496702124,-157.75833103996
17,15,1939-05-18,214.407079631457,343,0.947690496702124,-128.592920368543
18,1,1940-05-09,295.695227772474,294,0.956942484700564,1.69522777247425
18,2,1940-05-10,282.963325978691,280,0.956942484700564,2.96332597869065
18,3,1940-05-11,270.779628241184,269,0.956942484700564,1.77962824118384
18,4,1940-05-12,259.120530255413,255,0.956942484700564,4.12053025541343
18,5,1940-05-13,247.963444059543,240,0.956942484700564,7.96344405954298
18,6,1940-05-14,237.286754273248,230,0.956942484700564,7.28675427324833
18,7,1940-05-15,227.069776220774,226,0.956942484700564,1.06977622077443
18,8,1940-05-16,217.292715857109,219,0.956942484700564,-1.70728414289113
18,9,1940-05-17,207.936631419635,206,0.956942484700564,1.93663141963538
18,10,1940-05-18,198.983396730971,195,0.956942484700564,3.98339673097124
18,11,1940-05-19,190.415666081894,186,0.956942484700564,4.41566608189368
18,12,1940-05-20,182.21684062632,176,0.956942484700564,6.21684062632022
18,13,1940-05-21,174.371036223237,173,0.956942484700564,1.3710362232375
18,14,1940-05-22,166.863052663277,166,0.956942484700564,0.863052663276932
18,15,1940-05-23,159.678344220317,160,0.956942484700564,-0.321655779682715
20,1,1941-04-29,254.444850778393,250,0.960169248220352,4.44485077839326
20,2,1941-04-30,244.310121085429,240,0.960169248220352,4.31012108542944
20,3,1941-05-01,234.57906529522,236,0.960169248220352,-1.42093470478005
20,4,1941-05-02,225.235604772744,230,0.960169248220352,-4.76439522725582
20,5,1941-05-03,216.264301307102,223,0.960169248220352,-6.73569869289796
20,6,1941-05-04,207.65033160294,213,0.960169248220352,-5.34966839706013
20,7,1941-05-05,199.379462787902,206,0.960169248220352,-6.62053721209847
20,8,1941-05-06,191.438028895637,200,0.960169248220352,-8.56197110436295
20,9,1941-05-07,183.81290828551,193,0.960169248220352,-9.18709171449018
20,10,1941-05-08,176.491501961694,193,0.960169248220352,-16.5084980383056
20,11,1941-05-09,169.461712755841,190,0.960169248220352,-20.5382872441591
20,12,1941-05-10,162.711925338909,187,0.960169248220352,-24.288074661091
20,13,1941-05-11,156.230987029146,178,0.960169248220352,-21.7690129708537
20,14,1941-05-12,150.008189364499,171,0.960169248220352,-20.9918106355011
20,15,1941-05-13,144.033250409007,165,0.960169248220352,-20.9667495909929
30,1,1950-04-12,300.374064939998,305,0.956605302356683,-4.62593506000167
30,2,1950-04-13,287.339423212033,293,0.956605302356683,-5.66057678796705
30,3,1950-04-14,274.870415820742,280,0.956605302356683,-5.12958417925847
30,4,1950-04-15,262.942497235108,272,0.956605302356683,-9.05750276489243
30,5,1950-04-16,251.532187070011,260,0.956605302356683,-8.46781292998875
30,6,1950-04-17,240.617023864546,252,0.956605302356683,-11.3829761354542
30,7,1950-04-18,230.175520866109,241,0.956605302356683,-10.8244791338911
30,8,1950-04-19,220.187123733231,237,0.956605302356683,-16.812876266769
30,9,1950-04-20,210.632170073876,237,0.956605302356683,-26.3678299261242
30,10,1950-04-21,201.491850739564,233,0.956605302356683,-31.5081492604359
30,11,1950-04-22,192.748172799128,230,0.956605302356683,-37.2518272008717
30,12,1950-04-23,184.383924119208,222,0.956605302356683,-37.6160758807918
30,13,1950-04-24,176.382639481767,218,0.956605302356683,-41.6173605182332
30,14,1950-04-25,168.728568171925,230,0.956605302356683,-61.2714318280747
30,15,1950-04-26,161.406642972315,241,0.956605302356683,-79.5933570276853
41,1,1958-09-28,102.859676866605,100,0.979615970158144,2.85967686660511
41,2,1958-09-29,100.762982143833,95,0.979615970158144,5.76298214383256
41,3,1958-09-30,98.7090265088583,93,0.979615970158144,5.70902650885827
41,4,1958-10-01,96.6969387668412,100,0.979615970158144,-3.30306123315884
41,5,1958-10-02,94.7258654814017,100,0.979615970158144,-5.27413451859827
41,6,1958-10-03,92.7949706126332,98,0.979615970158144,-5.20502938736681
41,7,1958-10-04,90.9034351624911,98,0.979615970158144,-7.09656483750888
41,8,1958-10-05,89.0504568274117,95,0.979615970158144,-5.94954317258832
41,9,1958-10-06,87.2352496580108,93,0.979615970158144,-5.7647503419892
41,10,1958-10-07,85.4570437257201,90,0.979615970158144,-4.54295627427986
41,11,1958-10-08,83.7150847962183,88,0.979615970158144,-4.28491520378174
41,12,1958-10-09,82.0086340095186,90,0.979615970158144,-7.99136599048136
41,13,1958-10-10,80.3369675665788,90,0.979615970158144,-9.66303243342122
41,14,1958-10-11,78.6993764222974,90,0.979615970158144,-11.3006235777026
41,15,1958-10-12,77.0951659847698,88,0.979615970158144,-10.9048340152302
44,1,1960-12-10,90.3800981884073,90,0.982392371613123,0.380098188407274
44,2,1960-12-11,88.7887190059363,95,0.982392371613123,-6.2112809940637
44,3,1960-12-12,87.2253602367329,100,0.982392371613123,-12.7746397632671
44,4,1960-12-13,85.689528507773,96,0.982392371613123,-10.310471492227
44,5,1960-12-14,84.1807391331614,94,0.982392371613123,-9.81926086683863
44,6,1960-12-15,82.698515961172,92,0.982392371613123,-9.30148403882801
44,7,1960-12-16,81.2423912239814,90,0.982392371613123,-8.75760877601857
44,8,1960-12-17,79.8119053900482,91,0.982392371613123,-11.1880946099518
44,9,1960-12-18,78.4066070190917,88,0.982392371613123,-9.59339298090835
44,10,1960-12-19,77.0260526196235,87,0.982392371613123,-9.97394738037646
44,11,1960-12-20,75.6698065089892,85,0.982392371613123,-9.33019349101085
44,12,1960-12-21,74.3374406758719,90,0.982392371613123,-15.6625593241281
44,13,1960-12-22,73.0285346452196,86,0.982392371613123,-12.9714653547804
44,14,1960-12-23,71.7426753455484,85,0.982392371613123,-13.2573246544516
44,15,1960-12-24,70.4794569785836,84,0.982392371613123,-13.5205430214164
49,1,1964-05-14,253.505647855242,280,0.96024866611834,-26.4943521447584
49,2,1964-05-15,243.428460206461,260,0.96024866611834,-16.5715397935387
49,3,1964-05-16,233.751854208496,230,0.96024866611834,3.75185420849579
49,4,1964-05-17,224.459906206397,208,0.96024866611834,16.4599062063967
49,5,1964-05-18,215.53732553174,196,0.96024866611834,19.53732553174
49,6,1964-05-19,206.969429340568,184,0.96024866611834,22.9694293405677
49,7,1964-05-20,198.742118451554,175,0.96024866611834,23.7421184515541
49,8,1964-05-21,190.841854144638,166,0.96024866611834,24.8418541446378
49,9,1964-05-22,183.255635881939,154,0.96024866611834,29.2556358819392
49,10,1964-05-23,175.9709799143,148,0.96024866611834,27.9709799143002
49,11,1964-05-24,168.975898738244,145,0.96024866611834,23.9758987382439
49,12,1964-05-25,162.258881369546,145,0.96024866611834,17.2588813695463
49,13,1964-05-26,155.808874400961,138,0.96024866611834,17.8088744009608
49,14,1964-05-27,149.615263812923,130,0.96024866611834,19.6152638129225
49,15,1964-05-28,143.667857507302,132,0.96024866611834,11.6678575073023
51,1,1966-03-21,212.097273163727,214,0.96407851438058,-1.90272683627251
51,2,1966-03-22,204.478424015858,204,0.96407851438058,0.478424015858366
51,3,1966-03-23,197.133255248091,198,0.96407851438058,-0.866744751909039
51,4,1966-03-24,190.051935854587,195,0.96407851438058,-4.9480641454129
51,5,1966-03-25,183.224987973844,189,0.96407851438058,-5.77501202615645
51,6,1966-03-26,176.643274203223,186,0.96407851438058,-9.35672579677734
51,7,1966-03-27,170.297985369164,177,0.96407851438058,-6.70201463083572
51,8,1966-03-28,164.18062873671,172,0.96407851438058,-7.81937126329046
51,9,1966-03-29,158.283016642556,166,0.96407851438058,-7.71698335744355
51,10,1966-03-30,152.597255536432,163,0.96407851438058,-10.4027444635676
51,11,1966-03-31,147.115735416117,163,0.96407851438058,-15.8842645838826
51,12,1966-04-01,141.831119641977,163,0.96407851438058,-21.1688803580231
51,13,1966-04-02,136.736335117371,160,0.96407851438058,-23.2636648826287
51,14,1966-04-03,131.8245628218,155,0.96407851438058,-23.1754371781996
51,15,1966-04-04,127.089228684111,152,0.96407851438058,-24.9107713158893
61,1,1969-04-24,343.344077605487,340,0.953733548904131,3.34407760548709
61,2,1969-04-25,327.458765629897,325,0.953733548904131,2.4587656298965
61,3,1969-04-26,312.308410663967,310,0.953733548904131,2.30841066396721
61,4,1969-04-27,297.859008855154,290,0.953733548904131,7.85900885515412
61,5,1969-04-28,284.078129588493,275,0.953733548904131,9.07812958849297
61,6,1969-04-29,270.934842698481,260,0.953733548904131,10.934842698481
61,7,1969-04-30,258.399649048605,250,0.953733548904131,8.39964904860466
61,8,1969-05-01,246.444414322708,240,0.953733548904131,6.44441432270767
61,9,1969-05-02,235.042305879596,225,0.953733548904131,10.042305879596
61,10,1969-05-03,224.167732529157,220,0.953733548904131,4.16773252915726
61,11,1969-05-04,213.796287094825,210,0.953733548904131,3.79628709482515
61,12,1969-05-05,203.904691633474,200,0.953733548904131,3.90469163347399
61,13,1969-05-06,194.470745189796,190,0.953733548904131,4.47074518979559
61,14,1969-05-07,185.473273967895,180,0.953733548904131,5.47327396789464
61,15,1969-05-08,176.892083808268,175,0.953733548904131,1.8920838082683
62,1,1969-10-13,112.436076859175,113,0.977705016166742,-0.563923140824713
62,2,1969-10-14,109.929316343325,110,0.977705016166742,-0.0706836566750155
62,3,1969-10-15,107.478444012649,106,0.977705016166742,1.4784440126494
62,4,1969-10-16,105.082213840964,103,0.977705016166742,2.08221384096363
62,5,1969-10-17,102.739407582216,102,0.977705016166742,0.739407582216344
62,6,1969-10-18,100.448834151132,99,0.977705016166742,1.4488341511323
62,7,1969-10-19,98.2093290176632,98,0.977705016166742,0.209329017663151
62,8,1969-10-20,96.0197536149392,98,0.977705016166742,-1.98024638506079
62,9,1969-10-21,93.8789947604207,98,0.977705016166742,-4.12100523957932
62,10,1969-10-22,91.7859640899546,97,0.977705016166742,-5.21403591004544
62,11,1969-10-23,89.739597504449,98,0.977705016166742,-8.26040249555101
62,12,1969-10-24,87.7388546288842,96,0.977705016166742,-8.26114537111582
62,13,1969-10-25,85.7827182833846,93,0.977705016166742,-7.21728171661537
62,14,1969-10-26,83.8701939660836,93,0.977705016166742,-9.1298060339164
62,15,1969-10-27,82.0003093475175,93,0.977705016166742,-10.9996906524825
64,1,1970-11-25,393.630251230095,334,0.950797708285253,59.6302512300946
64,2,1970-11-26,374.262740781322,287,0.950797708285253,87.2627407813221
64,3,1970-11-27,355.848156231439,265,0.950797708285253,90.8481562314386
64,4,1970-11-28,338.339611442384,246,0.950797708285253,92.3396114423844
64,5,1970-11-29,321.692527181542,231,0.950797708285253,90.6925271815418
64,6,1970-11-30,305.864517616701,221,0.950797708285253,84.8645176167013
64,7,1970-12-01,290.815282395734,375,0.950797708285253,-84.1847176042661
64,8,1970-12-02,276.506504036192,386,0.950797708285253,-109.493495963808
64,9,1970-12-03,262.901750363579,333,0.950797708285253,-70.0982496364214
64,10,1970-12-04,249.966381749872,293,0.950797708285253,-43.0336182501279
64,11,1970-12-05,237.667462916135,270,0.950797708285253,-32.332537083865
64,12,1970-12-06,225.973679074631,244,0.950797708285253,-18.0263209253686
64,13,1970-12-07,214.855256196947,222,0.950797708285253,-7.14474380305336
64,14,1970-12-08,204.283885205098,201,0.950797708285253,3.28388520509768
64,15,1970-12-09,194.232649892614,188,0.950797708285253,6.23264989261449
68,1,1972-09-08,97.1043454488665,94,0.980851974230975,3.1043454488665
68,2,1972-09-09,95.2449889399273,92,0.980851974230975,3.24498893992727
68,3,1972-09-10,93.421235437335,89,0.980851974230975,4.42123543733501
68,4,1972-09-11,91.6324032138067,86,0.980851974230975,5.63240321380674
68,5,1972-09-12,89.877823595791,85,0.980851974230975,4.87782359579104
68,6,1972-09-13,88.1568407135149,85,0.980851974230975,3.15684071351492
68,7,1972-09-14,86.4688112558167,83,0.980851974230975,3.46881125581669
68,8,1972-09-15,84.8131042296733,84,0.980851974230975,0.813104229673328
68,9,1972-09-16,83.1891007243325,81,0.980851974230975,2.18910072433252
68,10,1972-09-17,81.5961936799609,80,0.980851974230975,1.59619367996095
68,11,1972-09-18,80.0337876607227,79,0.980851974230975,1.03378766072268
68,12,1972-09-19,78.5012986322025,77,0.980851974230975,1.50129863220246
68,13,1972-09-20,76.9981537430911,74,0.980851974230975,2.99815374309111
68,14,1972-09-21,75.523791111051,73,0.980851974230975,2.52379111105103
68,15,1972-09-22,74.0776596126821,72,0.980851974230975,2.07765961268213
73,1,1975-08-15,107.650264732033,108,0.978638770291208,-0.349735267967162
73,2,1975-08-16,105.35072269888,123,0.978638770291208,-17.6492773011204
73,3,1975-08-17,103.100301711322,139,0.978638770291208,-35.8996982886785
73,4,1975-08-18,100.89795248342,123,0.978638770291208,-22.1020475165798
73,5,1975-08-19,98.742648143275,110,0.978638770291208,-11.257351856725
73,6,1975-08-20,96.6333837542321,106,0.978638770291208,-9.36661624576794
73,7,1975-08-21,94.56917584632,102,0.978638770291208,-7.43082415367998
73,8,1975-08-22,92.5490619576956,104,0.978638770291208,-11.4509380423044
73,9,1975-08-23,90.572100185884,102,0.978638770291208,-11.427899814116
73,10,1975-08-24,88.6373687486056,97,0.978638770291208,-8.36263125139442
73,11,1975-08-25,86.7439655539837,95,0.978638770291208,-8.25603444601633
73,12,1975-08-26,84.8910077799335,95,0.978638770291208,-10.1089922200665
73,13,1975-08-27,83.0776314625354,92,0.978638770291208,-8.92236853746458
73,14,1975-08-28,81.3029910932018,91,0.978638770291208,-9.6970089067982
73,15,1975-08-29,79.566259224448,88,0.978638770291208,-8.433740775552
76,1,1977-04-18,360.123874340576,351,0.952708662276655,9.12387434057553
76,2,1977-04-19,343.093134576896,335,0.952708662276655,8.09313457689586
76,3,1977-04-20,326.867801279059,343,0.952708662276655,-16.1321987209412
76,4,1977-04-21,311.409785697884,315,0.952708662276655,-3.59021430211646
76,5,1977-04-22,296.68280035209,292,0.952708662276655,4.6828003520904
76,6,1977-04-23,282.652273843932,274,0.952708662276655,8.65227384393188
76,7,1977-04-24,269.285269703307,270,0.952708662276655,-0.714730296692892
76,8,1977-04-25,256.550409069846,267,0.952708662276655,-10.4495909301541
76,9,1977-04-26,244.417797031461,260,0.952708662276655,-15.5822029685385
76,10,1977-04-27,232.858952446451,246,0.952708662276655,-13.1410475535494
76,11,1977-04-28,221.846741084401,235,0.952708662276655,-13.1532589155989
76,12,1977-04-29,211.355311928955,225,0.952708662276655,-13.6446880710448
76,13,1977-04-30,201.3600364929,214,0.952708662276655,-12.6399635071
76,14,1977-05-01,191.837451003129,204,0.952708662276655,-12.1625489968708
76,15,1977-05-02,182.765201319755,194,0.952708662276655,-11.2347986802455
77,1,1977-05-12,172.39807500564,172,0.968528511267642,0.398075005640237
77,2,1977-05-13,166.97245093062,166,0.968528511267642,0.972450930619999
77,3,1977-05-14,161.717579322543,160,0.968528511267642,1.71757932254278
77,4,1977-05-15,156.628086347069,158,0.968528511267642,-1.37191365293086
77,5,1977-05-16,151.698767292427,153,0.968528511267642,-1.30123270757349
77,6,1977-05-17,146.92458124687,148,0.968528511267642,-1.07541875312972
77,7,1977-05-18,142.300645943653,145,0.968528511267642,-2.69935405634703
77,8,1977-05-19,137.82223276823,143,0.968528511267642,-5.17776723176999
77,9,1977-05-20,133.484761922596,143,0.968528511267642,-9.51523807740378
77,10,1977-05-21,129.283797741808,135,0.968528511267642,-5.71620225819228
77,11,1977-05-22,125.2150441579,132,0.968528511267642,-6.78495584210006
77,12,1977-05-23,121.274340306563,127,0.968528511267642,-5.72565969343712
77,13,1977-05-24,117.457656272081,125,0.968528511267642,-7.5423437279193
77,14,1977-05-25,113.761088966185,137,0.968528511267642,-23.2389110338153
77,15,1977-05-26,110.180858136605,150,0.968528511267642,-39.8191418633954
79,1,1978-07-20,132.488728936641,120,0.974181830416478,12.488728936641
79,2,1978-07-21,129.06811246505,110,0.974181830416478,19.0681124650496
79,3,1978-07-22,125.735810049602,108,0.974181830416478,17.7358100496018
79,4,1978-07-23,122.48954158302,106,0.974181830416478,16.4895415830197
79,5,1978-07-24,119.327085826221,109,0.974181830416478,10.3270858262215
79,6,1978-07-25,116.246278888453,137,0.974181830416478,-20.7537211115474
79,7,1978-07-26,113.245012746657,126,0.974181830416478,-12.7549872533429
79,8,1978-07-27,110.321233803076,118,0.974181830416478,-7.67876619692416
79,9,1978-07-28,107.472941480085,111,0.974181830416478,-3.52705851991533
79,10,1978-07-29,104.698186851312,103,0.974181830416478,1.69818685131192
79,11,1978-07-30,101.995071308097,100,0.974181830416478,1.99507130809749
79,12,1978-07-31,99.3617452603816,120,0.974181830416478,-20.6382547396184
79,13,1978-08-01,96.7964068711344,115,0.974181830416478,-18.2035931288656
79,14,1978-08-02,94.2973008234598,108,0.974181830416478,-13.7026991765402
79,15,1978-08-03,91.8627171195314,100,0.974181830416478,-8.13728288046862
82,1,1980-06-12,185.652116747353,186,0.966938108059133,-0.34788325264654
82,2,1980-06-13,179.514106524859,175,0.966938108059133,4.51410652485916
82,3,1980-06-14,173.579030533073,166,0.966938108059133,7.57903053307291
82,4,1980-06-15,167.840179382388,161,0.966938108059133,6.84017938238793
82,5,1980-06-16,162.291065508312,165,0.966938108059133,-2.70893449168835
82,6,1980-06-17,156.925415837508,162,0.966938108059133,-5.07458416249241
82,7,1980-06-18,151.737164696312,157,0.966938108059133,-5.26283530368778
82,8,1980-06-19,146.720446953709,153,0.966938108059133,-6.27955304629086
82,9,1980-06-20,141.86959139101,150,0.966938108059133,-8.13040860899014
82,10,1980-06-21,137.179114290745,145,0.966938108059133,-7.82088570925472
82,11,1980-06-22,132.643713237521,140,0.966938108059133,-7.35628676247924
82,12,1980-06-23,128.258261123826,136,0.966938108059133,-7.74173887617354
82,13,1980-06-24,124.017800354027,135,0.966938108059133,-10.9821996459731
82,14,1980-06-25,119.917537239978,135,0.966938108059133,-15.082462760022
82,15,1980-06-26,115.952836581935,137,0.966938108059133,-21.0471634180651
85,1,1980-12-06,144.867360141318,140,0.972264162022271,4.86736014131836
85,2,1980-12-07,140.849342512177,137,0.972264162022271,3.8493425121774
85,3,1980-12-08,136.94276796899,133,0.972264162022271,3.94276796898998
85,4,1980-12-09,133.14454554438,131,0.972264162022271,2.14454554438032
85,5,1980-12-10,129.451670001543,132,0.972264162022271,-2.54832999845701
85,6,1980-12-11,125.861219456434,129,0.972264162022271,-3.13878054356626
85,7,1980-12-12,122.370353065911,127,0.972264162022271,-4.62964693408932
85,8,1980-12-13,118.976308779997,120,0.972264162022271,-1.02369122000293
85,9,1980-12-14,115.676401156487,116,0.972264162022271,-0.323598843513196
85,10,1980-12-15,112.468019236164,114,0.972264162022271,-1.53198076383633
85,11,1980-12-16,109.348624476953,111,0.972264162022271,-1.6513755230467
85,12,1980-12-17,106.315748745373,109,0.972264162022271,-2.68425125462701
85,13,1980-12-18,103.36699236369,108,0.972264162022271,-4.63300763630964
85,14,1980-12-19,100.500022211246,107,0.972264162022271,-6.49997778875412
85,15,1980-12-20,97.7125698784366,103,0.972264162022271,-5.28743012156342
87,1,1981-08-14,72.0693721671766,71,0.987251673522967,1.06937216717657
87,2,1981-08-15,71.1506082817946,70,0.987251673522967,1.15060828179458
87,3,1981-08-16,70.2435570983787,71,0.987251673522967,-0.756442901621256
87,4,1981-08-17,69.3480692995805,67,0.987251673522967,2.34806929958047
87,5,1981-08-18,68.4639974715975,65,0.987251673522967,3.46399747159748
87,6,1981-08-19,67.5911960799068,62,0.987251673522967,5.59119607990677
87,7,1981-08-20,66.7295214453069,61,0.987251673522967,5.72952144530694
87,8,1981-08-21,65.878831720266,61,0.987251673522967,4.87883172026596
87,9,1981-08-22,65.0389868655705,60,0.987251673522967,5.03898686557046
87,10,1981-08-23,64.2098486272727,59,0.987251673522967,5.20984862727269
87,11,1981-08-24,63.3912805139313,57,0.987251673522967,6.39128051393133
87,12,1981-08-25,62.5831477741425,57,0.987251673522967,5.58314777414252
87,13,1981-08-26,61.7853173743573,57,0.987251673522967,4.78531737435733
87,14,1981-08-27,60.9976579769819,56,0.987251673522967,4.9976579769819
87,15,1981-08-28,60.2200399187569,57,0.987251673522967,3.22003991875692
93,1,1985-04-05,449.33054046259,440,0.947954726714324,9.33054046258951
93,2,1985-04-06,425.945009688613,416,0.947954726714324,9.94500968861348
93,3,1985-04-07,403.7765852547,416,0.947954726714324,-12.2234147453003
93,4,1985-04-08,382.761922528762,381,0.947954726714324,1.76192252876172
93,5,1985-04-09,362.840973667402,361,0.947954726714324,1.84097366740156
93,6,1985-04-10,343.956816033641,340,0.947954726714324,3.95681603364085
93,7,1985-04-11,326.055489544699,326,0.947954726714324,0.0554895446989576
93,8,1985-04-12,309.08584248505,311,0.947954726714324,-1.91415751494975
93,9,1985-04-13,292.999385344182,297,0.947954726714324,-4.00061465581769
93,10,1985-04-14,277.750152261409,284,0.947954726714324,-6.2498477385908
93,11,1985-04-15,263.294569681826,278,0.947954726714324,-14.705430318174
93,12,1985-04-16,249.591331848101,307,0.947954726714324,-57.4086681518991
93,13,1985-04-17,236.601282772331,311,0.947954726714324,-74.3987172276694
93,14,1985-04-18,224.287304350703,283,0.947954726714324,-58.7126956492968
93,15,1985-04-19,212.614210301263,261,0.947954726714324,-48.3857896987368
94,1,1985-09-11,99.0236158446664,104,0.980431840046202,-4.97638415533363
94,2,1985-09-12,97.0859058906145,99,0.980431840046202,-1.91409410938554
94,3,1985-09-13,95.1861133548875,92,0.980431840046202,3.1861133548875
94,4,1985-09-14,93.3234962633787,88,0.980431840046202,5.32349626337867
94,5,1985-09-15,91.4973271610492,86,0.980431840046202,5.49732716104918
94,6,1985-09-16,89.7068928278168,87,0.980431840046202,2.70689282781676
94,7,1985-09-17,87.9514940000038,85,0.980431840046202,2.95149400000379
94,8,1985-09-18,86.2304450972362,84,0.980431840046202,2.23044509723617
94,9,1985-09-19,84.5430739546862,82,0.980431840046202,2.54307395468624
94,10,1985-09-20,82.8887215605551,81,0.980431840046202,1.88872156055513
94,11,1985-09-21,81.2667417986923,80,0.980431840046202,1.26674179869234
94,12,1985-09-22,79.6765011962515,81,0.980431840046202,-1.32349880374851
94,13,1985-09-23,78.1173786762842,81,0.980431840046202,-2.88262132371575
94,14,1985-09-24,76.5887653151753,81,0.980431840046202,-4.41123468482473
94,15,1985-09-25,75.090064104824,79,0.980431840046202,-3.90993589517601
95,1,1986-02-23,692.727094616449,808,0.938654599751286,-115.272905383551
95,2,1986-02-24,650.231473734075,786,0.938654599751286,-135.768526265925
95,3,1986-02-25,610.342763723547,747,0.938654599751286,-136.657236276453
95,4,1986-02-26,572.90104259402,665,0.938654599751286,-92.0989574059803
95,5,1986-02-27,537.756198833184,634,0.938654599751286,-96.2438011668157
95,6,1986-02-28,504.767329579536,596,0.938654599751286,-91.2326704204643
95,7,1986-03-01,473.802175714005,533,0.938654599751286,-59.1978242859953
95,8,1986-03-02,444.736591606118,499,0.938654599751286,-54.2634083938823
95,9,1986-03-03,417.454047388792,482,0.938654599751286,-64.5459526112083
95,10,1986-03-04,391.845161766281,471,0.938654599751286,-79.1548382337193
95,11,1986-03-05,367.807263482206,447,0.938654599751286,-79.1927365177938
95,12,1986-03-06,345.243979689506,429,0.938654599751286,-83.7560203104938
95,13,1986-03-07,324.064849571995,421,0.938654599751286,-96.9351504280053
95,14,1986-03-08,304.184961668461,384,0.938654599751286,-79.8150383315385
95,15,1986-03-09,285.52461344527,340,0.938654599751286,-54.4753865547299
100,1,1987-08-05,93.2632407979528,90,0.981718324188976,3.26324079795276
100,2,1987-08-06,91.5582324645992,88,0.981718324188976,3.55823246459916
100,3,1987-08-07,89.884394540851,86,0.981718324188976,3.88439454085102
100,4,1987-08-08,88.241157179385,86,0.981718324188976,2.24115717938504
