"GroupID","MAE","RMSE","MAPE","Bias","r2"
1,107.734994782697,153.371439935008,37.8320120301068,-106.898652189191,0.452542848453494
4,25.2275951650717,31.9903525162764,16.9770169079774,-25.0716006149182,0.961877152173833
11,10.8425814689458,12.1724738928478,10.4780286955428,9.95782288620085,0.94467900682164
17,107.37235400945,153.14120414222,24.6231287795716,-59.0837996207209,0.0474999614274696
18,3.17961669794911,3.94010728713257,1.47028246670698,2.90909137493927,0.996042505064375
20,11.7638468038448,14.0878089466261,6.23991981767949,-10.5965172220017,0.989249274302132
30,25.812518326696,33.7390968169441,10.9677135951601,-25.812518326696,0.848560642468298
41,6.37416643369355,6.83933210835853,6.87579618581515,-4.46327503112075,0.641216778396648
44,10.2034909957783,10.7818617313088,11.3718747606181,-10.152811237324,0.658325105429107
49,20.1281180964603,21.1356150662776,11.9687392889344,14.385999171354,0.931607652472321
51,10.9581219737432,13.7188150460814,6.67737987996061,-10.894332104962,0.974660456600438
61,5.63829456772014,6.32344605992479,2.35595473206573,5.63829456772014,0.996884207390516
62,4.11842994709941,5.48051572969041,4.29481007945699,-3.32399946648277,0.889929355156658
64,58.631201523207,68.6489779427188,20.7881170614776,10.0560437542857,0.132836974660779
68,2.84263586658496,3.14354923233477,3.41980487512356,2.84263586658496,0.971421443430567
73,12.0476776416154,14.3883371650781,10.9953268299249,-12.0476776416154,0.707329503524434
76,10.1998217370897,11.0663800951167,4.03028846387241,-6.12621065529059,0.980802736853193
77,7.53708294378782,12.7211461499349,5.32653459645174,-7.12533557594742,0.720548173913044
79,12.3465933351444,13.8939698760573,10.7765144894301,-1.70625506581864,0.0653156308466078
82,7.78455016520558,9.15547065522536,5.3494927348102,-5.26010797316291,0.949000919136693
85,3.2504057863088,3.66547810789347,2.72141979258829,-1.27653696405999,0.975127459620257
87,4.01428789455088,4.40637931727761,6.71087424340308,3.91342884100138,0.917543205788843
93,20.3260058417427,31.8870881620454,6.73087041911128,-16.7405722516486,0.902769843018146
94,3.13413833269933,3.41174478474472,3.63111630577684,0.54510246974144,0.795477017125576
95,87.9073635057704,91.4207063599023,16.2281073128223,-87.9073635057704,0.984406229368308
100,2.52014560458102,2.78004339614127,3.12860855485526,1.22385233767933,0.886110509843493
101,6.47744448688189,7.31065895123191,5.85650336955539,-6.47160061491818,0.909803966727914
108,9.95560846087386,10.8169502435762,11.4385238160313,-9.60593342273783,0.279283287389731
110,4.731352086635,6.030655800199,4.90369110102525,-2.76011260897144,0.741539579247443
114,3.20659087003036,4.78012940597997,3.26048859538238,-2.68473501727605,0.829631696730788
115,107.235257590439,135.346117881406,32.5658719024622,-93.4549341824704,0.0126102605896355
118,8.78121383714601,10.3082196086099,4.31343102356948,0.569008487205328,0.978689044523543
120,5.1327152398502,7.08113143940207,4.61674697804731,-3.74274420046259,0.799331863458441
122,146.867060329801,196.446717840044,32.0618866522908,-111.667150694189,0.00893748891103111
125,3.75106978134138,4.21027776828734,3.07686706377942,3.07706769241751,0.983951235667013
128,26.2014929276348,26.4832406667535,22.101190308738,26.2014929276348,0.970469301426718
132,16.8865799197816,25.6615963564676,13.0617227223797,-16.8576037834076,0.00519010347484501
137,5.22803311218269,5.73636498623116,4.95706487928594,-5.22803311218269,0.962103332639121
139,6.67360675893173,9.78962695909278,7.4942338063134,-6.43121746651357,0.119223178275708
144,41.5413744885341,56.3432393355905,15.4123957044998,-41.5413744885341,0.269159859930436
145,5.45866890928075,7.66375773312571,3.63502584907106,-5.45866890928075,0.930661890227138
155,8.85351476997546,11.3296494598766,8.7318246463576,-8.55429869103414,0.385713437717256
160,58.1835332851293,61.3356117841103,19.487594033721,-58.1835332851293,0.93958091336425
161,8.03096412443895,11.8707295695202,6.46413885218712,-7.39566190452305,0.699080470366485
162,26.1473341619793,28.0968755594651,12.4660913092707,-26.1473341619793,0.962537078343798
163,7.95016421917465,10.0227160436534,7.52139445323616,-7.92709238725302,0.860306569606766
166,19.776715847374,25.7936186711092,6.05068941574457,-19.5849290865877,0.975666925657122
167,7.42641456462262,9.91009980703921,5.71882349436874,-2.43256028596239,0.850945806653984
168,88.9494404234372,96.3369394221029,21.7323935612117,88.9494404234372,0.941382491018985
170,7.80191857820782,8.50628964536183,7.81378656577098,-7.80191857820782,0.939581029753379
172,13.5487277119379,15.0522900419213,10.8303291618189,-13.5487277119379,0.990678765216725
173,16.6140742745437,22.0467746653809,8.77072574062532,14.5257047991572,0.813198141511108
180,22.9378938562451,30.2851174360557,10.8250305051028,-15.9075934459238,0.510718767789758
181,3.30382297573634,5.07652337744969,3.59415759105036,-2.75747558450548,0.803614520579022
